Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
9019959,Total agriculture,662928638,,613227029.9,,101,Central Tablelands
9019959,Total agriculture,2051959144,,1892771074,,102,Central West
9019959,Total agriculture,828296857.5,,765112170.1,,103,Greater Sydney
9019959,Total agriculture,624462573.6,,594715293.7,,104,Hunter
9019959,Total agriculture,1556578217,,1441650396,,105,Murray
9019959,Total agriculture,835435429.5,,786961908.9,,106,North Coast
9019959,Total agriculture,2831418673,,2647423338,,108,North West NSW
9019959,Total agriculture,571049165.3,,528878696.4,,109,Northern Tablelands
9019959,Total agriculture,2992902039,,2748089190,,110,Riverina
9019959,Total agriculture,707118743.5,,672160339.6,,111,South East NSW
9019959,Total agriculture,838840641.7,,774014511.2,,112,Western
9019959,Total agriculture,1316569270,,1250905711,,201,Corangamite
9019959,Total agriculture,252451913.5,,224010739,,202,East Gippsland
9019959,Total agriculture,2183791468,,2061169596,,203,Glenelg Hopkins
9019959,Total agriculture,1809711235,,1688408860,,204,Goulburn Broken
9019959,Total agriculture,1976814785,,1844809895,,205,Mallee
9019959,Total agriculture,2071706570,,1941622884,,206,North Central
9019959,Total agriculture,378311353.2,,354834792.4,,207,North East
9019959,Total agriculture,1629162650,,1487443764,,208,Port Phillip and Western Port
9019959,Total agriculture,1256446840,,1188921188,,209,West Gippsland
9019959,Total agriculture,1140643804,,1047224198,,210,Wimmera
9019959,Total agriculture,1449159163,,1322642629,,301,Burnett Mary
9019959,Total agriculture,49357032.45,,45164241.42,,302,Cape York
9019959,Total agriculture,1502525751,,1391746020,,303,Condamine
9019959,Total agriculture,35644504.28,^,32194561.4,^,304,Cooperative Management Area
9019959,Total agriculture,704848811.9,,646287905.5,,305,Desert Channels
9019959,Total agriculture,1897581306,,1747530185,,306,Fitzroy Basin
9019959,Total agriculture,1452495301,,1326808245,,307,North Queensland Dry Tropics
9019959,Total agriculture,552428101.3,,501612138.9,,308,Northern Gulf
9019959,Total agriculture,2031047443,,1870511641,,309,Queensland Murray Darling Basin
9019959,Total agriculture,521475862.5,,506113561.1,,310,Reef Catchments
9019959,Total agriculture,1606963096,,1444606829,,311,South East Queensland
9019959,Total agriculture,293468869.5,,269542461.1,,312,South West Queensland
9019959,Total agriculture,588016325.2,,538561960.5,,313,Southern Gulf
9019959,Total agriculture,1328756195,,1239674784,,314,Terrain NRM
9019959,Total agriculture,802368369.8,,739762972.1,,401,Adelaide and Mount Lofty Ranges
9019959,Total agriculture,2776515.36,,2582926.58,,402,Alinytjara Wilurara
9019959,Total agriculture,958923058.1,,891388849.5,,403,Eyre Peninsula
9019959,Total agriculture,84059839.64,,78634207.14,,404,Kangaroo Island
9019959,Total agriculture,1791424917,,1685546378,,405,Northern and Yorke
9019959,Total agriculture,216208663,,199694638.5,,406,South Australian Arid Lands
9019959,Total agriculture,2053478947,,1912782640,,407,South Australian Murray Darling Basin
9019959,Total agriculture,1320444564,,1236162378,,408,South East
9019959,Total agriculture,2030352435,,1883955851,,501,Northern Agricultural
9019959,Total agriculture,450414096.7,,416715453.1,,502,Peel-Harvey
9019959,Total agriculture,254208869.7,,230640454.5,,503,Perth
9019959,Total agriculture,612677859.3,,553263524.4,,504,Rangelands
9019959,Total agriculture,1668612151,,1560658898,,505,South Coast
9019959,Total agriculture,1431365431,,1330497329,,506,South West
9019959,Total agriculture,579321189.1,,548562987.6,,601,Cradle Coast
9019959,Total agriculture,600394737.3,,567977072,,602,North
9019959,Total agriculture,290019346.2,,269945691.5,,603,South
9019959,Total agriculture,610146753.2,,550364065.4,,701,Northern Territory
9019959,Total agriculture,11184014.8,,10436447.18,,801,ACT
