Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
3608458,Vegetables for human consumption - Tomatoes - Processing,595855.03,,595855.03,,105,Murray
3608458,Vegetables for human consumption - Tomatoes - Processing,1194.37,*,1194.37,*,108,North West NSW
3608458,Vegetables for human consumption - Tomatoes - Processing,10506640.26,,10506640.26,,204,Goulburn Broken
3608458,Vegetables for human consumption - Tomatoes - Processing,9210448.8,*,9210448.8,*,206,North Central
3608458,Vegetables for human consumption - Tomatoes - Processing,734.75,**,734.75,**,401,Adelaide and Mount Lofty Ranges
3608458,Vegetables for human consumption - Tomatoes - Processing,803.03,**,803.03,**,407,South Australian Murray Darling Basin
3608458,Vegetables for human consumption - Tomatoes - Processing,133.1,*,133.1,*,505,South Coast
