Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
3610658,Vegetables for human consumption - Lettuces - Total,379190.74,,356390.68,,101,Central Tablelands
3610658,Vegetables for human consumption - Lettuces - Total,8230983,**,7736068.85,**,103,Greater Sydney
3610658,Vegetables for human consumption - Lettuces - Total,,,,,106,North Coast
3610658,Vegetables for human consumption - Lettuces - Total,,,,,110,Riverina
3610658,Vegetables for human consumption - Lettuces - Total,,,,,111,South East NSW
3610658,Vegetables for human consumption - Lettuces - Total,4929420.45,**,4059316.99,**,201,Corangamite
3610658,Vegetables for human consumption - Lettuces - Total,22399135.3,,18445411.84,,202,East Gippsland
3610658,Vegetables for human consumption - Lettuces - Total,250.44,*,206.24,*,204,Goulburn Broken
3610658,Vegetables for human consumption - Lettuces - Total,3546185.53,,2920240.07,,205,Mallee
3610658,Vegetables for human consumption - Lettuces - Total,113072.61,*,93113.9,*,207,North East
3610658,Vegetables for human consumption - Lettuces - Total,31371198.41,,25833795.23,,208,Port Phillip and Western Port
3610658,Vegetables for human consumption - Lettuces - Total,18789659.69,,15473053.16,,209,West Gippsland
3610658,Vegetables for human consumption - Lettuces - Total,,,,,301,Burnett Mary
3610658,Vegetables for human consumption - Lettuces - Total,,,,,303,Condamine
3610658,Vegetables for human consumption - Lettuces - Total,443337.24,**,356552.27,**,306,Fitzroy Basin
3610658,Vegetables for human consumption - Lettuces - Total,9564136.13,,7691919.64,,309,Queensland Murray Darling Basin
3610658,Vegetables for human consumption - Lettuces - Total,,,,,311,South East Queensland
3610658,Vegetables for human consumption - Lettuces - Total,,,,,314,Terrain NRM
3610658,Vegetables for human consumption - Lettuces - Total,779874.1,**,664579.52,**,401,Adelaide and Mount Lofty Ranges
3610658,Vegetables for human consumption - Lettuces - Total,4030910.35,,3434990.96,,407,South Australian Murray Darling Basin
3610658,Vegetables for human consumption - Lettuces - Total,16405298.95,,13243780.47,,501,Northern Agricultural
3610658,Vegetables for human consumption - Lettuces - Total,1414735.41,*,1142097.15,*,502,Peel-Harvey
3610658,Vegetables for human consumption - Lettuces - Total,,,,,503,Perth
3610658,Vegetables for human consumption - Lettuces - Total,23723.84,*,19151.95,*,505,South Coast
3610658,Vegetables for human consumption - Lettuces - Total,,,,,506,South West
3610658,Vegetables for human consumption - Lettuces - Total,1448601.79,,1218985.13,,603,South
3610658,Vegetables for human consumption - Lettuces - Total,,,,,701,Northern Territory
