Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
3308558,Hay - Other pasture cut for hay,28970342.16,^,28970342.16,^,1,New South Wales
3308558,Hay - Other pasture cut for hay,150389867.1,,150389867.1,,2,Victoria
3308558,Hay - Other pasture cut for hay,23063625.47,^,23063625.47,^,3,Queensland
3308558,Hay - Other pasture cut for hay,25211332.33,^,25211332.33,^,4,South Australia
3308558,Hay - Other pasture cut for hay,50017964.33,*,50017964.33,*,5,Western Australia
3308558,Hay - Other pasture cut for hay,27103402.83,^,27103402.83,^,6,Tasmania
3308558,Hay - Other pasture cut for hay,4208361.39,^,4208361.39,^,7,Northern Territory
3308558,Hay - Other pasture cut for hay,37324.28,^,37324.28,^,8,Australian Capital Territory
