Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
1005158,Hay - Lucerne cut for hay,75260069.08,^,75260069.08,^,1,New South Wales
1005158,Hay - Lucerne cut for hay,50475737.78,^,50475737.78,^,2,Victoria
1005158,Hay - Lucerne cut for hay,34447871.17,^,34447871.17,^,3,Queensland
1005158,Hay - Lucerne cut for hay,17613343.7,^,17613343.7,^,4,South Australia
1005158,Hay - Lucerne cut for hay,1461832.61,^,1461832.61,^,5,Western Australia
1005158,Hay - Lucerne cut for hay,7716647.53,^,7716647.53,^,6,Tasmania
1005158,Hay - Lucerne cut for hay,3244.58,,3244.58,,7,Northern Territory
