Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"2,835",,122,,101,Central Tablelands
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"7,321",,272,,102,Central West
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),820,,141,,103,Greater Sydney
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),130,,68,,104,Hunter
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"3,546",,91,,105,Murray
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),904,,199,,106,North Coast
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"2,911",,139,,108,North West NSW
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"2,038",,56,,109,Northern Tablelands
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"3,925",,84,,111,South East NSW
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),425,,31,,112,Western
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"1,864",,71,,201,Corangamite
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),549,,28,,202,East Gippsland
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"2,418",,98,,203,Glenelg Hopkins
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"2,909",,90,,204,Goulburn Broken
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"8,171",,173,,205,Mallee
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"4,165",,178,,206,North Central
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),617,,36,,207,North East
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"2,844",,192,,208,Port Phillip and Western Port
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),696,,43,,209,West Gippsland
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),979,,62,,210,Wimmera
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"1,907",,160,,301,Burnett Mary
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),np,0,,0,302,Cape York
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),362,,40,,303,Condamine
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),263,,,0,306,Fitzroy Basin
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"2,834",,53,,307,North Queensland Dry Tropics
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),np,0,22,,308,Northern Gulf
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"1,706",,63,,309,Queensland Murray Darling Basin
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"3,900",,60,,310,Reef Catchments
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),637,,127,,311,South East Queensland
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"3,414",,115,,314,Terrain NRM
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),np,0,150,,401,Adelaide and Mount Lofty Ranges
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"3,939",,,0,403,Eyre Peninsula
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),np,0,,0,404,Kangaroo Island
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"11,337",,154,,405,Northern and Yorke
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"4,698",,211,,407,South Australian Murray Darling Basin
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"3,106",,149,,408,South East
LMSLFERTATONITRA_F,Fertiliser - Nitrate slow release fertiliser - Weight applied (t),"9,304",,113,,501,Northern Agricultural
