Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
3308158,Hay - Other crops cut for hay,170732.41,*,170732.41,*,Hay,Other crops cut for hay,101,Capital Region,,,
3308158,Hay - Other crops cut for hay,1826140.06,*,1826140.06,*,Hay,Other crops cut for hay,103,Central West,,,
3308158,Hay - Other crops cut for hay,437818.31,**,437818.31,**,Hay,Other crops cut for hay,105,Far West and Orana,,,
3308158,Hay - Other crops cut for hay,147432.04,**,147432.04,**,Hay,Other crops cut for hay,106,Hunter Valley excluding Newcastle,,,
3308158,Hay - Other crops cut for hay,1790.45,^,1790.45,^,Hay,Other crops cut for hay,108,Mid North Coast,,,
3308158,Hay - Other crops cut for hay,3712340.91,^,3712340.91,^,Hay,Other crops cut for hay,109,Murray,,,
3308158,Hay - Other crops cut for hay,1608714.86,*,1608714.86,*,Hay,Other crops cut for hay,110,New England and North West,,,
3308158,Hay - Other crops cut for hay,414312.04,**,414312.04,**,Hay,Other crops cut for hay,112,Richmond - Tweed,,,
3308158,Hay - Other crops cut for hay,3409248.14,^,3409248.14,^,Hay,Other crops cut for hay,113,Riverina,,,
3308158,Hay - Other crops cut for hay,112937.7,,112937.7,,Hay,Other crops cut for hay,127,Sydney - South West,,,
3308158,Hay - Other crops cut for hay,1162001.91,**,1162001.91,**,Hay,Other crops cut for hay,201,Ballarat,,,
3308158,Hay - Other crops cut for hay,5087959.71,*,5087959.71,*,Hay,Other crops cut for hay,202,Bendigo,,,
3308158,Hay - Other crops cut for hay,791687.01,**,791687.01,**,Hay,Other crops cut for hay,203,Geelong,,,
3308158,Hay - Other crops cut for hay,416525.42,*,416525.42,*,Hay,Other crops cut for hay,204,Hume,,,
3308158,Hay - Other crops cut for hay,537310.53,*,537310.53,*,Hay,Other crops cut for hay,205,Latrobe - Gippsland,,,
3308158,Hay - Other crops cut for hay,328374.11,**,328374.11,**,Hay,Other crops cut for hay,209,Melbourne - North East,,,
