Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4209058,Fruit and nuts - Nuts - Macadamias,87423.7,**,85788.37,**,104,Hunter
4209058,Fruit and nuts - Nuts - Macadamias,93288886.31,^,91543844.55,^,106,North Coast
4209058,Fruit and nuts - Nuts - Macadamias,126747490.5,,124355369.9,,301,Burnett Mary
4209058,Fruit and nuts - Nuts - Macadamias,7707.91,*,7562.43,*,306,Fitzroy Basin
4209058,Fruit and nuts - Nuts - Macadamias,1126044.39,**,1104792.42,**,310,Reef Catchments
4209058,Fruit and nuts - Nuts - Macadamias,25168803.81,^,24693789.95,^,311,South East Queensland
