Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,2186253.36,*,2120703.51,*,102,Central West
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,54452.41,,52819.78,,105,Murray
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,9037610.63,*,8766638.36,*,106,North Coast
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,3127505.77,*,3033734.6,*,108,North West NSW
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,2571757.16,*,2494648.86,*,109,Northern Tablelands
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,5712657.31,*,5541376.23,*,110,Riverina
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,154216.8,*,149592.96,*,111,South East NSW
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,1562349.88,,1515506.36,,112,Western
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,518523.3,**,504531.79,**,201,Corangamite
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,58390.5,**,56814.92,**,202,East Gippsland
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,25100.76,,24423.46,,203,Glenelg Hopkins
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,508107.27,,494396.83,,205,Mallee
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,553853.28,*,538908.45,*,206,North Central
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,180991.53,,176107.77,,208,Port Phillip and Western Port
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,686087.4,,667574.45,,210,Wimmera
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,2018408.39,*,1939409.56,*,301,Burnett Mary
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,5387528.29,*,5176664.89,*,303,Condamine
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,2866119.67,*,2753942.12,*,306,Fitzroy Basin
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,187012.06,,179692.56,,307,North Queensland Dry Tropics
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,39896.97,**,38335.44,**,309,Queensland Murray Darling Basin
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,414678.91,,398448.72,,310,Reef Catchments
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,1201073.06,**,1154064.05,**,311,South East Queensland
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,104464.71,**,102620.31,**,405,Northern and Yorke
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,87142.32,,85603.75,,407,South Australian Murray Darling Basin
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,454156.65,**,446138.17,**,408,South East
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,163858.84,,160748.13,,501,Northern Agricultural
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,1473279.46,,1445310.66,,504,Rangelands
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,21007.54,,20608.74,,505,South Coast
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,2131134.61,,2073629.42,,601,Cradle Coast
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,403120.31,*,392242.77,*,602,North
1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,92790.1,**,90286.31,**,603,South
