Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
1505358,Broadacre crops - Cereal crops - Maize for grain,559486.03,,511611.53,,102,Central West
1505358,Broadacre crops - Cereal crops - Maize for grain,3149.7,**,2880.18,**,103,Greater Sydney
1505358,Broadacre crops - Cereal crops - Maize for grain,239964.9,*,219431.41,*,104,Hunter
1505358,Broadacre crops - Cereal crops - Maize for grain,30868905.41,^,28227492.38,^,105,Murray
1505358,Broadacre crops - Cereal crops - Maize for grain,132301.99,,120981.08,,106,North Coast
1505358,Broadacre crops - Cereal crops - Maize for grain,3842609.02,^,3513801.84,^,108,North West NSW
1505358,Broadacre crops - Cereal crops - Maize for grain,369918.25,**,338264.81,**,109,Northern Tablelands
1505358,Broadacre crops - Cereal crops - Maize for grain,25530822.59,^,23346182.53,^,110,Riverina
1505358,Broadacre crops - Cereal crops - Maize for grain,1050868.7,**,960947.2,**,111,South East NSW
1505358,Broadacre crops - Cereal crops - Maize for grain,1388102.67,^,1290696.82,^,202,East Gippsland
1505358,Broadacre crops - Cereal crops - Maize for grain,1949767.34,*,1812948.39,*,203,Glenelg Hopkins
1505358,Broadacre crops - Cereal crops - Maize for grain,5696379.35,^,5296653.37,^,204,Goulburn Broken
1505358,Broadacre crops - Cereal crops - Maize for grain,466127.42,,433418.36,,205,Mallee
1505358,Broadacre crops - Cereal crops - Maize for grain,3842765.2,^,3573110.91,^,206,North Central
1505358,Broadacre crops - Cereal crops - Maize for grain,8042340.72,,7477994.08,,208,Port Phillip and Western Port
1505358,Broadacre crops - Cereal crops - Maize for grain,396115.62,,368319.42,,209,West Gippsland
1505358,Broadacre crops - Cereal crops - Maize for grain,4963136.53,*,4488253.81,*,301,Burnett Mary
1505358,Broadacre crops - Cereal crops - Maize for grain,15192202.34,^,13738582.37,^,303,Condamine
1505358,Broadacre crops - Cereal crops - Maize for grain,214453.26,**,193933.95,**,304,Cooperative Management Area
1505358,Broadacre crops - Cereal crops - Maize for grain,31855.35,**,28807.37,**,305,Desert Channels
1505358,Broadacre crops - Cereal crops - Maize for grain,7942271.57,^,7182339.31,^,306,Fitzroy Basin
1505358,Broadacre crops - Cereal crops - Maize for grain,1400059.27,,1266098.83,,309,Queensland Murray Darling Basin
1505358,Broadacre crops - Cereal crops - Maize for grain,4067670.94,*,3678468.14,*,311,South East Queensland
1505358,Broadacre crops - Cereal crops - Maize for grain,5061257.37,*,4576986.25,*,314,Terrain NRM
1505358,Broadacre crops - Cereal crops - Maize for grain,198890.51,*,186283.68,*,502,Peel-Harvey
1505358,Broadacre crops - Cereal crops - Maize for grain,5636202.42,*,5278947.17,*,504,Rangelands
1505358,Broadacre crops - Cereal crops - Maize for grain,62522.03,**,58559.02,**,506,South West
1505358,Broadacre crops - Cereal crops - Maize for grain,530047.08,,502172.57,,601,Cradle Coast
1505358,Broadacre crops - Cereal crops - Maize for grain,820572.65,,777419.77,,602,North
