Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),"13,292",,43,,101,Central Tablelands
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),"21,451",,35,,102,Central West
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,,0,103,Greater Sydney
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),"2,853",,8,,105,Murray
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),"103,155",,130,,108,North West NSW
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,,0,111,South East NSW
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),"2,413",0,11,,112,Western
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,,0,201,Corangamite
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,,0,206,North Central
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,,0,207,North East
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,,0,208,Port Phillip and Western Port
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),8,,6,,301,Burnett Mary
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),"79,913",,210,0,303,Condamine
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),"8,173",,16,,306,Fitzroy Basin
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,,0,307,North Queensland Dry Tropics
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,36,,309,Queensland Murray Darling Basin
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,,0,310,Reef Catchments
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,,0,311,South East Queensland
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,,0,314,Terrain NRM
AGFERTTYPEAHAANA_F,Fertiliser - Fertiliser use - Anhydrous ammonia - Area applied to (ha),np,0,,0,602,North
