Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",8397767.8,*,7557991.02,*,101,Capital Region
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",23969750.42,*,21572775.38,*,102,Central Coast
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",10733577.03,,9660219.32,,103,Central West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",15756515.89,*,14180864.3,*,104,Coffs Harbour - Grafton
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",7968708.2,**,7171837.38,**,105,Far West and Orana
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1609006.89,**,1448106.2,**,106,Hunter Valley exc Newcastle
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",14976053.09,**,13478447.78,**,108,Mid North Coast
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",9833807.53,,8850426.78,,109,Murray
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",308268.25,^,277441.43,^,110,New England and North West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",2298581.27,**,2068723.15,**,111,Newcastle and Lake Macquarie
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",41059282.74,*,36953354.46,*,112,Richmond - Tweed
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",31985000.53,^,28786500.48,^,113,Riverina
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",13896267.75,^,12506640.98,^,114,Southern Highlands and Shoalhaven
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",51803397.72,*,46623057.95,*,115,Sydney - Baulkham Hills and Hawkesbury
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",2225799.93,**,2003219.94,**,122,Sydney - Northern Beaches
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",6265860.98,*,5639274.88,*,123,Sydney - Outer South West
