Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",1382436.75,**,1244193.08,**,101,Capital Region
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",6850693.42,*,6165624.08,*,102,Central Coast
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",171604.93,*,154444.43,*,103,Central West
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",672828.83,**,605545.95,**,104,Coffs Harbour - Grafton
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",258615.99,,232754.39,,105,Far West and Orana
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",253809.48,**,228428.53,**,106,Hunter Valley exc Newcastle
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",336414.42,**,302772.98,**,108,Mid North Coast
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",105129.51,**,94616.55,**,110,New England and North West
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",3135775.28,,2822197.75,,111,Newcastle and Lake Macquarie
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",2822909.98,^,2540618.98,^,112,Richmond - Tweed
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",32326998.48,,29094298.63,,113,Riverina
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",1413157.57,**,1271841.81,**,114,Southern Highlands and Shoalhaven
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",11615357.72,*,10453821.95,*,115,Sydney - Baulkham Hills and Hawkesbury
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",982426.69,**,884184.02,**,123,Sydney - Outer South West
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",476137.31,*,428523.58,*,124,Sydney - Outer West and Blue Mountains
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",532519.81,**,479267.83,**,127,Sydney - South West
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",740671.97,**,666604.77,**,201,Ballarat
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",17650546.68,,15885492.01,,203,Geelong
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",339013.02,^,305111.72,^,204,Hume
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",11296599.72,*,10166939.75,*,205,Latrobe - Gippsland
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",736633.74,*,662970.36,*,209,Melbourne - North East
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",34323719.23,^,30891347.31,^,211,Melbourne - Outer East
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",26778485.99,^,24100637.39,^,212,Melbourne - South East
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",2205317.39,**,1984785.65,**,214,Mornington Peninsula
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",49112571.59,^,44201314.43,^,215,North West
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",3261509.29,*,2935358.36,*,216,Shepparton
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",4989944.28,**,4490949.85,**,217,Warrnambool and South West
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,,,301,Brisbane - East
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,,,303,Brisbane - South
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,,,306,Cairns
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",3221794.53,*,2899615.08,*,307,Darling Downs - Maranoa
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",1956385.11,**,1760746.6,**,311,Logan - Beaudesert
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",170339.69,,153305.72,,312,Mackay - Isaac - Whitsunday
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",2307480.42,*,2076732.38,*,316,Sunshine Coast
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",4171387.04,*,3754248.34,*,317,Toowoomba
