Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,11399868.34,,9960221.56,,1,New South Wales
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,28488893.73,^,25344423.44,^,2,Victoria
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,3672093.82,,3291368.7,,3,Queensland
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,872306.74,*,781007.08,*,4,South Australia
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,8867462.79,,7802818.14,,5,Western Australia
