Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
4205558,Fruit and nuts - Stone fruit - Nectarines,6182079.01,^,5348968.88,^,1,New South Wales
4205558,Fruit and nuts - Stone fruit - Nectarines,86153952,,73974795.33,,2,Victoria
4205558,Fruit and nuts - Stone fruit - Nectarines,1550232.5,^,1276676.94,^,3,Queensland
4205558,Fruit and nuts - Stone fruit - Nectarines,9232615,*,7852758.56,*,4,South Australia
4205558,Fruit and nuts - Stone fruit - Nectarines,17327445.37,^,14688117.22,^,5,Western Australia
