Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
9100658,Livestock slaughtered and other disposals - Poultry,29873657.64,,29386436.83,,101,Capital Region
9100658,Livestock slaughtered and other disposals - Poultry,82084606.56,^,80703740.31,^,102,Central Coast
9100658,Livestock slaughtered and other disposals - Poultry,28600366.04,,28144819.54,,103,Central West
9100658,Livestock slaughtered and other disposals - Poultry,23228.64,**,22858.65,**,104,Coffs Harbour - Grafton
9100658,Livestock slaughtered and other disposals - Poultry,4856141.85,**,4774458.67,**,105,Far West and Orana
9100658,Livestock slaughtered and other disposals - Poultry,103653274.2,^,101929016.4,^,106,Hunter Valley excluding Newcastle
9100658,Livestock slaughtered and other disposals - Poultry,57936327.17,^,56972048.85,^,108,Mid North Coast
9100658,Livestock slaughtered and other disposals - Poultry,2281180.19,**,2244844.12,**,109,Murray
9100658,Livestock slaughtered and other disposals - Poultry,82473039.57,,81092619.31,,110,New England and North West
9100658,Livestock slaughtered and other disposals - Poultry,4294184.71,^,4223048.64,^,111,Newcastle and Lake Macquarie
9100658,Livestock slaughtered and other disposals - Poultry,61118040.97,^,60091594.55,^,112,Richmond - Tweed
9100658,Livestock slaughtered and other disposals - Poultry,117422993,^,115446020.6,^,113,Riverina
9100658,Livestock slaughtered and other disposals - Poultry,7955844.48,^,7823942.52,^,114,Southern Highlands and Shoalhaven
9100658,Livestock slaughtered and other disposals - Poultry,10221894.6,*,10056219.69,*,115,Sydney - Baulkham Hills and Hawkesbury
9100658,Livestock slaughtered and other disposals - Poultry,26316807.68,*,25877253.39,*,116,Sydney - Blacktown
9100658,Livestock slaughtered and other disposals - Poultry,54418179.53,^,53513240.42,^,123,Sydney - Outer South West
9100658,Livestock slaughtered and other disposals - Poultry,30114238.52,^,29618220.12,^,124,Sydney - Outer West and Blue Mountains
9100658,Livestock slaughtered and other disposals - Poultry,67493540.37,^,66366660.45,^,127,Sydney - South West
9100658,Livestock slaughtered and other disposals - Poultry,29377440.94,,28956452.96,,201,Ballarat
9100658,Livestock slaughtered and other disposals - Poultry,85598036.9,^,84373000.45,^,202,Bendigo
9100658,Livestock slaughtered and other disposals - Poultry,97970385.66,,96568865.17,,203,Geelong
9100658,Livestock slaughtered and other disposals - Poultry,82288007.13,,81109662.03,,204,Hume
9100658,Livestock slaughtered and other disposals - Poultry,32012552.72,,31556581.1,,205,Latrobe - Gippsland
9100658,Livestock slaughtered and other disposals - Poultry,8179582.58,,8063779.68,,209,Melbourne - North East
9100658,Livestock slaughtered and other disposals - Poultry,3080066.05,**,3036459.85,**,210,Melbourne - North West
9100658,Livestock slaughtered and other disposals - Poultry,12375118.85,,12197914.37,,211,Melbourne - Outer East
9100658,Livestock slaughtered and other disposals - Poultry,59209238.93,^,58363737.83,^,212,Melbourne - South East
9100658,Livestock slaughtered and other disposals - Poultry,14639355.05,^,14430232.15,^,213,Melbourne - West
9100658,Livestock slaughtered and other disposals - Poultry,156002446.8,*,153766638.5,*,214,Mornington Peninsula
9100658,Livestock slaughtered and other disposals - Poultry,14881630.33,*,14670899.37,*,215,North West
9100658,Livestock slaughtered and other disposals - Poultry,4933930.27,,4863248.81,,216,Shepparton
9100658,Livestock slaughtered and other disposals - Poultry,17306483.14,,17058107.9,,217,Warrnambool and South West
9100658,Livestock slaughtered and other disposals - Poultry,41078837.36,^,40512031.98,^,301,Brisbane - East
9100658,Livestock slaughtered and other disposals - Poultry,480311.06,**,473683.73,**,302,Brisbane - North
9100658,Livestock slaughtered and other disposals - Poultry,6560142.44,^,6469625.67,^,303,Brisbane - South
9100658,Livestock slaughtered and other disposals - Poultry,28540966.52,^,28147158.55,^,306,Cairns
9100658,Livestock slaughtered and other disposals - Poultry,142404262.4,^,140439369.8,^,307,Darling Downs - Maranoa
9100658,Livestock slaughtered and other disposals - Poultry,2061558.93,,2033113.56,,308,Central Queensland
9100658,Livestock slaughtered and other disposals - Poultry,1581462.91,,1559641.9,,309,Gold Coast
9100658,Livestock slaughtered and other disposals - Poultry,111553008.1,^,110013800.8,^,310,Ipswich
9100658,Livestock slaughtered and other disposals - Poultry,63548627.69,^,62671784.37,^,311,Logan - Beaudesert
9100658,Livestock slaughtered and other disposals - Poultry,1104573.17,**,1089332.28,**,312,Mackay - Isaac - Whitsunday
9100658,Livestock slaughtered and other disposals - Poultry,137439001.5,^,135542619.5,^,313,Moreton Bay - North
9100658,Livestock slaughtered and other disposals - Poultry,16949904.76,,16716030.14,,315,Queensland - Outback
9100658,Livestock slaughtered and other disposals - Poultry,80666908.72,,79553867.52,,316,Sunshine Coast
9100658,Livestock slaughtered and other disposals - Poultry,5263950.44,**,5191318.5,**,317,Toowoomba
9100658,Livestock slaughtered and other disposals - Poultry,6577824.82,^,6487064.06,^,318,Townsville
9100658,Livestock slaughtered and other disposals - Poultry,4791451.49,*,4725339.09,*,319,Wide Bay
9100658,Livestock slaughtered and other disposals - Poultry,,,,,401,Adelaide - Central and Hills
9100658,Livestock slaughtered and other disposals - Poultry,,,,,402,Adelaide - North
