Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3630016,Vegetables for human consumption - All other vegetables n.e.c.,1975377.38,*,1679070.91,*,101,Capital Region
3630016,Vegetables for human consumption - All other vegetables n.e.c.,15633676.25,*,13288625.83,*,102,Central Coast
3630016,Vegetables for human consumption - All other vegetables n.e.c.,9858599.27,^,8379810.02,^,103,Central West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,3305245.42,*,2809458.82,*,104,Coffs Harbour - Grafton
3630016,Vegetables for human consumption - All other vegetables n.e.c.,401046.8,**,340889.81,**,106,Hunter Valley excluding Newcastle
3630016,Vegetables for human consumption - All other vegetables n.e.c.,261920.75,*,222632.65,*,107,Illawarra
3630016,Vegetables for human consumption - All other vegetables n.e.c.,2257150.74,**,1918578.28,**,108,Mid North Coast
3630016,Vegetables for human consumption - All other vegetables n.e.c.,10988612.61,*,9340321.44,*,109,Murray
3630016,Vegetables for human consumption - All other vegetables n.e.c.,1285881.73,**,1092999.56,**,110,New England and North West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,8114933.16,*,6897693.72,*,112,Richmond - Tweed
3630016,Vegetables for human consumption - All other vegetables n.e.c.,12307973.29,,10461778.1,,113,Riverina
3630016,Vegetables for human consumption - All other vegetables n.e.c.,1120474.2,*,952403.15,*,114,Southern Highlands and Shoalhaven
3630016,Vegetables for human consumption - All other vegetables n.e.c.,14726274.62,*,12517334.39,*,115,Sydney - Baulkham Hills and Hawkesbury
3630016,Vegetables for human consumption - All other vegetables n.e.c.,4287108.3,**,3644042.34,**,116,Sydney - Blacktown
3630016,Vegetables for human consumption - All other vegetables n.e.c.,111086.02,**,94423.13,**,119,Sydney - Inner South West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,1973500.62,*,1677475.66,*,123,Sydney - Outer South West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,6709079.02,*,5702717.61,*,124,Sydney - Outer West and Blue Mountains
3630016,Vegetables for human consumption - All other vegetables n.e.c.,13783016.85,*,11715565.22,*,127,Sydney - South West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,890718.37,*,757110.5,*,201,Ballarat
3630016,Vegetables for human consumption - All other vegetables n.e.c.,66758.75,**,56744.93,**,202,Bendigo
3630016,Vegetables for human consumption - All other vegetables n.e.c.,918474.85,*,780703.51,*,203,Geelong
3630016,Vegetables for human consumption - All other vegetables n.e.c.,30073360.06,,25562352.36,,205,Latrobe - Gippsland
3630016,Vegetables for human consumption - All other vegetables n.e.c.,484277.47,,411635.79,,208,Melbourne - Inner South
3630016,Vegetables for human consumption - All other vegetables n.e.c.,204699.89,*,173994.88,*,209,Melbourne - North East
3630016,Vegetables for human consumption - All other vegetables n.e.c.,76377978.18,^,64921272.07,^,212,Melbourne - South East
3630016,Vegetables for human consumption - All other vegetables n.e.c.,6977274.4,,5930682.38,,213,Melbourne - West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,22216852.3,,18884321.73,,214,Mornington Peninsula
3630016,Vegetables for human consumption - All other vegetables n.e.c.,13713178.16,^,11656199.75,^,215,North West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,20171569.29,^,17145831.42,^,216,Shepparton
3630016,Vegetables for human consumption - All other vegetables n.e.c.,1102206.3,*,936875.22,*,217,Warrnambool and South West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,840615.26,*,714523.02,*,301,Brisbane - East
