Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4204358,Fruit and nuts - Stone fruit - Cherries,10706223.18,^,9541453.74,^,101,Capital Region
4204358,Fruit and nuts - Stone fruit - Cherries,11877224.25,^,10585057.29,^,103,Central West
4204358,Fruit and nuts - Stone fruit - Cherries,3597.37,*,3206,*,105,Far West and Orana
4204358,Fruit and nuts - Stone fruit - Cherries,21719.59,,19356.64,,109,Murray
4204358,Fruit and nuts - Stone fruit - Cherries,173667.18,*,154773.29,*,110,New England and North West
4204358,Fruit and nuts - Stone fruit - Cherries,4452523.93,,3968117.46,,113,Riverina
4204358,Fruit and nuts - Stone fruit - Cherries,31041.03,*,27663.96,*,115,Sydney - Baulkham Hills and Hawkesbury
4204358,Fruit and nuts - Stone fruit - Cherries,895223.13,**,804409.05,**,202,Bendigo
4204358,Fruit and nuts - Stone fruit - Cherries,694.72,**,624.25,**,203,Geelong
4204358,Fruit and nuts - Stone fruit - Cherries,26942854.89,,24209691.9,,204,Hume
4204358,Fruit and nuts - Stone fruit - Cherries,12145.82,**,10913.71,**,205,Latrobe - Gippsland
4204358,Fruit and nuts - Stone fruit - Cherries,32403.21,**,29116.13,**,209,Melbourne - North East
4204358,Fruit and nuts - Stone fruit - Cherries,444563.99,**,399466.1,**,210,Melbourne - North West
4204358,Fruit and nuts - Stone fruit - Cherries,10385770.91,*,9332207.55,*,211,Melbourne - Outer East
4204358,Fruit and nuts - Stone fruit - Cherries,170700.2,**,153383.87,**,214,Mornington Peninsula
4204358,Fruit and nuts - Stone fruit - Cherries,10203086.03,,9168054.76,,216,Shepparton
4204358,Fruit and nuts - Stone fruit - Cherries,36680.59,*,31931.55,*,307,Darling Downs - Maranoa
4204358,Fruit and nuts - Stone fruit - Cherries,10518072.81,^,9273362.58,^,401,Adelaide - Central and Hills
4204358,Fruit and nuts - Stone fruit - Cherries,22300.29,**,19661.27,**,405,Barossa - Yorke - Mid North
4204358,Fruit and nuts - Stone fruit - Cherries,1613410.11,**,1422478.93,**,407,South Australia - South East
4204358,Fruit and nuts - Stone fruit - Cherries,1570330.31,^,1386337.83,^,501,Bunbury
4204358,Fruit and nuts - Stone fruit - Cherries,18773.08,**,16573.48,**,506,Perth - South East
4204358,Fruit and nuts - Stone fruit - Cherries,31443.23,^,27759.09,^,509,Western Australia - Wheat Belt
4204358,Fruit and nuts - Stone fruit - Cherries,138050.58,**,128601.17,**,601,Hobart
4204358,Fruit and nuts - Stone fruit - Cherries,4308248.86,*,4013354.03,*,602,Launceston and North East
4204358,Fruit and nuts - Stone fruit - Cherries,49736953.49,,46332514.41,,603,South East
4204358,Fruit and nuts - Stone fruit - Cherries,2562167.47,,2386789.96,,604,West and North West
