Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",7204078.87,*,6483670.98,*,101,Capital Region
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",34863088.62,^,31376779.75,^,102,Central Coast
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",10847332.14,^,9762598.93,^,103,Central West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",7752286.2,^,6977057.58,^,104,Coffs Harbour - Grafton
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",3292609.31,,2963348.38,,105,Far West and Orana
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",8606884.2,**,7746195.78,**,106,Hunter Valley excluding Newcastle
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1070616.12,**,963554.51,**,107,Illawarra
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",26804906.71,*,24124416.04,*,108,Mid North Coast
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",12527606.41,*,11274845.77,*,109,Murray
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1977549.58,*,1779794.62,*,110,New England and North West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1705732.84,**,1535159.55,**,111,Newcastle and Lake Macquarie
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",51619232.13,^,46457308.92,^,112,Richmond - Tweed
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",18859487.28,,16973538.55,,113,Riverina
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",2193066.97,*,1973760.28,*,114,Southern Highlands and Shoalhaven
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",47976815.73,^,43179134.16,^,115,Sydney - Baulkham Hills and Hawkesbury
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",2459998.5,**,2213998.65,**,121,Sydney - North Sydney and Hornsby
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",493982.69,**,444584.42,**,122,Sydney - Northern Beaches
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",18555074.56,*,16699567.1,*,123,Sydney - Outer South West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",18767067.55,*,16890360.79,*,124,Sydney - Outer West and Blue Mountains
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",17107609.15,*,15396848.24,*,127,Sydney - South West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",13407749.72,*,12066974.74,*,201,Ballarat
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",854654.62,**,769189.16,**,202,Bendigo
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",21828441.02,^,19645596.92,^,203,Geelong
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",9810786.35,*,8829707.72,*,204,Hume
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",48727978.18,*,43855180.36,*,205,Latrobe - Gippsland
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1525523.5,**,1372971.15,**,208,Melbourne - Inner South
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",28922483.3,*,26030234.97,*,209,Melbourne - North East
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",112662639.8,^,101396375.8,^,211,Melbourne - Outer East
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",39002072.61,^,35101865.35,^,212,Melbourne - South East
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",7302967.77,*,6572670.99,*,213,Melbourne - West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",47996130.31,*,43196517.28,*,214,Mornington Peninsula
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",44040208.2,^,39636187.38,^,215,North West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",7566334.74,**,6809701.27,**,216,Shepparton
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",5918620.55,*,5326758.5,*,217,Warrnambool and South West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",17214037.25,^,15492633.52,^,301,Brisbane - East
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",537410.16,*,483669.14,*,303,Brisbane - South
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",251481.24,*,226333.12,*,304,Brisbane - West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",13981148.87,*,12583033.99,*,306,Cairns
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",31819398.1,,28637458.29,,307,Darling Downs - Maranoa
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,308,Central Queensland
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",19007627.03,^,17106864.33,^,309,Gold Coast
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,310,Ipswich
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,311,Logan - Beaudesert
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,312,Mackay - Isaac - Whitsunday
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,313,Moreton Bay - North
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,314,Moreton Bay - South
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,315,Queensland - Outback
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",16162034.71,^,14545831.24,^,316,Sunshine Coast
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",5473708.1,,4926337.29,,317,Toowoomba
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",21653418.39,**,19488076.55,**,318,Townsville
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",10732337.31,^,9659103.58,^,319,Wide Bay
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",12990674.68,^,11691607.22,^,401,Adelaide - Central and Hills
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",17357936.09,,15622142.48,,402,Adelaide - North
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",4122773.81,**,3710496.43,**,403,Adelaide - South
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",23880685.46,,21492616.91,,407,South Australia - South East
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",28033142.25,*,25229828.03,*,501,Bunbury
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,504,Perth - North East
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",50680789.89,^,45612710.9,^,505,Perth - North West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,506,Perth - South East
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",2486492.05,,2237842.84,,507,Perth - South West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",23402126.2,,21061913.58,,509,Western Australia - Wheat Belt
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,510,Western Australia - Outback (North)
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",970929.74,,873836.77,,511,Western Australia - Outback (South)
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1889483.97,^,1700535.57,^,601,Hobart
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",5699167.59,*,5129250.83,*,602,Launceston and North East
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",9659850.95,,8693865.86,,603,South East
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",10469975.28,^,9422977.76,^,604,West and North West
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",5847720.29,,5262948.26,,701,Darwin
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",603018.76,,542716.88,,702,Northern Territory - Outback
1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",,,,,801,Australian Capital Territory
