Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4206258,Fruit and nuts - Stone fruit - Peaches,36205.32,**,30431.91,**,101,Capital Region
4206258,Fruit and nuts - Stone fruit - Peaches,372976.44,**,313500.43,**,102,Central Coast
4206258,Fruit and nuts - Stone fruit - Peaches,300999.98,*,253001.56,*,103,Central West
4206258,Fruit and nuts - Stone fruit - Peaches,10622.18,,8928.33,,105,Far West and Orana
4206258,Fruit and nuts - Stone fruit - Peaches,197096.26,*,165666.67,*,107,Illawarra
4206258,Fruit and nuts - Stone fruit - Peaches,934393.58,**,785392.21,**,108,Mid North Coast
4206258,Fruit and nuts - Stone fruit - Peaches,1983753.51,,1667417.87,,109,Murray
4206258,Fruit and nuts - Stone fruit - Peaches,52884.56,*,44451.42,*,110,New England and North West
4206258,Fruit and nuts - Stone fruit - Peaches,627062.29,,527068.95,,112,Richmond - Tweed
4206258,Fruit and nuts - Stone fruit - Peaches,99577.41,*,83698.48,*,114,Southern Highlands and Shoalhaven
4206258,Fruit and nuts - Stone fruit - Peaches,795525.1,^,668668.14,^,115,Sydney - Baulkham Hills and Hawkesbury
4206258,Fruit and nuts - Stone fruit - Peaches,80693.15,*,67825.56,*,123,Sydney - Outer South West
4206258,Fruit and nuts - Stone fruit - Peaches,86621.91,*,72808.91,*,124,Sydney - Outer West and Blue Mountains
4206258,Fruit and nuts - Stone fruit - Peaches,1123.26,**,989.29,**,203,Geelong
4206258,Fruit and nuts - Stone fruit - Peaches,22966.44,**,20227.41,**,204,Hume
4206258,Fruit and nuts - Stone fruit - Peaches,6832.65,**,6017.77,**,205,Latrobe - Gippsland
4206258,Fruit and nuts - Stone fruit - Peaches,1803.3,**,1588.24,**,209,Melbourne - North East
4206258,Fruit and nuts - Stone fruit - Peaches,312127.76,*,274902.74,*,211,Melbourne - Outer East
4206258,Fruit and nuts - Stone fruit - Peaches,3575.33,**,3148.93,**,213,Melbourne - West
4206258,Fruit and nuts - Stone fruit - Peaches,880.63,**,775.61,**,214,Mornington Peninsula
4206258,Fruit and nuts - Stone fruit - Peaches,10021349.19,^,8826181.67,^,215,North West
4206258,Fruit and nuts - Stone fruit - Peaches,35370298.68,,31151961.29,,216,Shepparton
4206258,Fruit and nuts - Stone fruit - Peaches,1465828.55,^,1285211.46,^,307,Darling Downs - Maranoa
4206258,Fruit and nuts - Stone fruit - Peaches,130166.51,,114127.6,,317,Toowoomba
4206258,Fruit and nuts - Stone fruit - Peaches,538567.43,,472206,,319,Wide Bay
4206258,Fruit and nuts - Stone fruit - Peaches,587120.8,**,504361.05,**,401,Adelaide - Central and Hills
4206258,Fruit and nuts - Stone fruit - Peaches,34508.74,**,29644.44,**,405,Barossa - Yorke - Mid North
4206258,Fruit and nuts - Stone fruit - Peaches,4903667.18,^,4212452.92,^,407,South Australia - South East
4206258,Fruit and nuts - Stone fruit - Peaches,482008.49,*,407691.64,*,501,Bunbury
4206258,Fruit and nuts - Stone fruit - Peaches,2878439.36,*,2434636.92,*,506,Perth - South East
4206258,Fruit and nuts - Stone fruit - Peaches,506615.91,,428505.05,,509,Western Australia - Wheat Belt
4206258,Fruit and nuts - Stone fruit - Peaches,281.9,**,226.53,**,601,Hobart
