Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3308558,Hay - Other pasture cut for hay,7729990.89,^,7729990.89,^,101,Capital Region
3308558,Hay - Other pasture cut for hay,8523195.83,^,8523195.83,^,103,Central West
3308558,Hay - Other pasture cut for hay,2203976.25,**,2203976.25,**,104,Coffs Harbour - Grafton
3308558,Hay - Other pasture cut for hay,4425548.89,*,4425548.89,*,105,Far West and Orana
3308558,Hay - Other pasture cut for hay,1190759.71,*,1190759.71,*,106,Hunter Valley excluding Newcastle
3308558,Hay - Other pasture cut for hay,4421299.97,**,4421299.97,**,108,Mid North Coast
3308558,Hay - Other pasture cut for hay,28206835.03,^,28206835.03,^,109,Murray
3308558,Hay - Other pasture cut for hay,4077090.48,**,4077090.48,**,110,New England and North West
3308558,Hay - Other pasture cut for hay,617171.69,*,617171.69,*,112,Richmond - Tweed
3308558,Hay - Other pasture cut for hay,15274015.19,^,15274015.19,^,113,Riverina
3308558,Hay - Other pasture cut for hay,901673.51,*,901673.51,*,114,Southern Highlands and Shoalhaven
3308558,Hay - Other pasture cut for hay,10287.79,**,10287.79,**,115,Sydney - Baulkham Hills and Hawkesbury
3308558,Hay - Other pasture cut for hay,5143.89,**,5143.89,**,121,Sydney - North Sydney and Hornsby
3308558,Hay - Other pasture cut for hay,45083.33,,45083.33,,122,Sydney - Northern Beaches
3308558,Hay - Other pasture cut for hay,20083.64,**,20083.64,**,123,Sydney - Outer South West
3308558,Hay - Other pasture cut for hay,18749.45,,18749.45,,127,Sydney - South West
3308558,Hay - Other pasture cut for hay,19400832.44,*,19400832.44,*,201,Ballarat
3308558,Hay - Other pasture cut for hay,11891575.93,*,11891575.93,*,202,Bendigo
3308558,Hay - Other pasture cut for hay,6188897.91,*,6188897.91,*,203,Geelong
3308558,Hay - Other pasture cut for hay,14383445.99,^,14383445.99,^,204,Hume
3308558,Hay - Other pasture cut for hay,56947911.43,^,56947911.43,^,205,Latrobe - Gippsland
3308558,Hay - Other pasture cut for hay,876295.26,**,876295.26,**,209,Melbourne - North East
3308558,Hay - Other pasture cut for hay,584313.58,*,584313.58,*,210,Melbourne - North West
3308558,Hay - Other pasture cut for hay,1595801.61,**,1595801.61,**,211,Melbourne - Outer East
3308558,Hay - Other pasture cut for hay,6904570.29,*,6904570.29,*,212,Melbourne - South East
3308558,Hay - Other pasture cut for hay,328530,**,328530,**,213,Melbourne - West
3308558,Hay - Other pasture cut for hay,1537598.76,**,1537598.76,**,214,Mornington Peninsula
3308558,Hay - Other pasture cut for hay,42114952.7,^,42114952.7,^,215,North West
3308558,Hay - Other pasture cut for hay,36634028.28,^,36634028.28,^,216,Shepparton
3308558,Hay - Other pasture cut for hay,86916903.53,,86916903.53,,217,Warrnambool and South West
3308558,Hay - Other pasture cut for hay,9695980.19,**,9695980.19,**,306,Cairns
3308558,Hay - Other pasture cut for hay,2802236.91,^,2802236.91,^,307,Darling Downs - Maranoa
3308558,Hay - Other pasture cut for hay,4729054.14,*,4729054.14,*,308,Central Queensland
3308558,Hay - Other pasture cut for hay,1268505.66,*,1268505.66,*,310,Ipswich
3308558,Hay - Other pasture cut for hay,373194.99,**,373194.99,**,311,Logan - Beaudesert
3308558,Hay - Other pasture cut for hay,668264.74,**,668264.74,**,312,Mackay - Isaac - Whitsunday
3308558,Hay - Other pasture cut for hay,51082.01,**,51082.01,**,313,Moreton Bay - North
3308558,Hay - Other pasture cut for hay,5247483.78,*,5247483.78,*,315,Queensland - Outback
3308558,Hay - Other pasture cut for hay,4358.17,**,4358.17,**,316,Sunshine Coast
3308558,Hay - Other pasture cut for hay,111917.95,*,111917.95,*,317,Toowoomba
3308558,Hay - Other pasture cut for hay,1394525.28,**,1394525.28,**,318,Townsville
3308558,Hay - Other pasture cut for hay,2894092.72,*,2894092.72,*,319,Wide Bay
3308558,Hay - Other pasture cut for hay,1921356.27,^,1921356.27,^,401,Adelaide - Central and Hills
3308558,Hay - Other pasture cut for hay,115612.41,*,115612.41,*,402,Adelaide - North
3308558,Hay - Other pasture cut for hay,49866.39,**,49866.39,**,403,Adelaide - South
3308558,Hay - Other pasture cut for hay,10296278.02,*,10296278.02,*,405,Barossa - Yorke - Mid North
3308558,Hay - Other pasture cut for hay,1670875.62,*,1670875.62,*,406,South Australia - Outback
3308558,Hay - Other pasture cut for hay,35727353.06,^,35727353.06,^,407,South Australia - South East
3308558,Hay - Other pasture cut for hay,22131137.04,^,22131137.04,^,501,Bunbury
3308558,Hay - Other pasture cut for hay,1290920.43,*,1290920.43,*,502,Mandurah
3308558,Hay - Other pasture cut for hay,55309.76,,55309.76,,504,Perth - North East
3308558,Hay - Other pasture cut for hay,1842406.81,**,1842406.81,**,506,Perth - South East
3308558,Hay - Other pasture cut for hay,11795078.83,^,11795078.83,^,509,Western Australia - Wheat Belt
3308558,Hay - Other pasture cut for hay,1053331.83,^,1053331.83,^,510,Western Australia - Outback (North)
3308558,Hay - Other pasture cut for hay,778901.44,^,778901.44,^,511,Western Australia - Outback (South)
3308558,Hay - Other pasture cut for hay,433721.16,^,433721.16,^,601,Hobart
3308558,Hay - Other pasture cut for hay,23390506.14,,23390506.14,,602,Launceston and North East
3308558,Hay - Other pasture cut for hay,3095722.1,,3095722.1,,603,South East
3308558,Hay - Other pasture cut for hay,19656167,^,19656167,^,604,West and North West
3308558,Hay - Other pasture cut for hay,150849.76,*,150849.76,*,701,Darwin
3308558,Hay - Other pasture cut for hay,9990126.95,,9990126.95,,702,Northern Territory - Outback
3308558,Hay - Other pasture cut for hay,27050,,27050,,801,Australian Capital Territory
