Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
LMSOILENHAHAMU_F,Soil management - Soil enhancer use - Mulch - Area applied to (ha),"3,705",,294,,9991,New South Wales
LMSOILENHAHAMU_F,Soil management - Soil enhancer use - Mulch - Area applied to (ha),np,0,113,,9992,Victoria
LMSOILENHAHAMU_F,Soil management - Soil enhancer use - Mulch - Area applied to (ha),"5,564",,255,,9993,Queensland
LMSOILENHAHAMU_F,Soil management - Soil enhancer use - Mulch - Area applied to (ha),"1,387",,133,,9994,South Australia
LMSOILENHAHAMU_F,Soil management - Soil enhancer use - Mulch - Area applied to (ha),"1,243",,103,,9995,Western Australia
LMSOILENHAHAMU_F,Soil management - Soil enhancer use - Mulch - Area applied to (ha),np,0,30,,9996,Tasmania
LMSOILENHAHAMU_F,Soil management - Soil enhancer use - Mulch - Area applied to (ha),np,0,4,,9997,Northern Territory
LMSOILENHAHAMU_F,Soil management - Soil enhancer use - Mulch - Area applied to (ha),"3,705",,294,,9991,Australian Capital Territory
