Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"101,601",,237,,101,Central Tablelands
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"261,785",,366,,102,Central West
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"3,392",,19,,103,Greater Sydney
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"45,538",,171,,104,Hunter
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"72,435",,255,,105,Murray
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"29,802",,139,,106,North Coast
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"150,460",,376,,108,North West NSW
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"135,473",,361,,109,Northern Tablelands
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"129,089",,237,,111,South East NSW
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"125,936",,7,,112,Western
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"90,485",,290,,201,Corangamite
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"20,505",,56,,202,East Gippsland
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"263,367",,719,,203,Glenelg Hopkins
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"39,705",,500,,204,Goulburn Broken
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"8,616",,15,,205,Mallee
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"55,647",,308,,206,North Central
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"16,388",,119,,207,North East
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"14,512",,164,,208,Port Phillip and Western Port
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"90,208",,377,,209,West Gippsland
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"10,755",,69,,210,Wimmera
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"164,459",,243,,301,Burnett Mary
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"52,083",,154,,303,Condamine
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"64,478",,6,,305,Desert Channels
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"431,583",,177,,306,Fitzroy Basin
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"82,102",,16,,307,North Queensland Dry Tropics
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"1,214",,8,,308,Northern Gulf
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"398,835",,194,,309,Queensland Murray Darling Basin
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"20,763",,44,,310,Reef Catchments
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"8,784",,109,,311,South East Queensland
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"55,609",,4,,312,South West Queensland
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"7,676",,83,,314,Terrain NRM
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"14,002",0,86,,401,Adelaide and Mount Lofty Ranges
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"25,129",,40,,403,Eyre Peninsula
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"1,020",,6,,404,Kangaroo Island
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"16,611",,47,,405,Northern and Yorke
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"48,891",,114,,407,South Australian Murray Darling Basin
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"129,572",,229,,408,South East
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"14,724",,67,,501,Northern Agricultural
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"9,403",,20,,502,Peel-Harvey
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),240,0,1,0,503,Perth
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),579,,7,,504,Rangelands
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"30,602",,100,,505,South Coast
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"14,915",,79,,506,South West
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"84,334",,239,,601,Cradle Coast
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"106,954",0,277,0,602,North
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"46,087",,105,,603,South
LMPAST100PERAHA_F,Pasture management - Area 100 percent perennial pasture - Area (ha),"12,087",,13,,701,Northern Territory
