Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRM_Code,NRM name
9013959,Total value of crops,8397077099,,7695778820,,Total value of crops,Total value of crops,1,New South Wales
9013959,Total value of crops,6375125240,,5817842793,,Total value of crops,Total value of crops,2,Victoria
9013959,Total value of crops,6721472474,,6135883167,,Total value of crops,Total value of crops,3,Queensland
9013959,Total value of crops,4456997678,,4143861254,,Total value of crops,Total value of crops,4,South Australia
9013959,Total value of crops,6160525800,,5704768541,,Total value of crops,Total value of crops,5,Western Australia
9013959,Total value of crops,np,,np,,Total value of crops,Total value of crops,6,Tasmania
9013959,Total value of crops,116531023.3,,101970327.4,,Total value of crops,Total value of crops,7,Northern Territory
9013959,Total value of crops,np,,np,,Total value of crops,Total value of crops,8,Australian Capital Territory
