Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
LMFCROPAHACOT_F,Fertiliser - Nitrogen-based fertiliser - Land applied to - Cotton - Area fertilised (ha),"235,489",0,526,0,9991,New South Wales and Australian Capital Territory
LMFCROPAHACOT_F,Fertiliser - Nitrogen-based fertiliser - Land applied to - Cotton - Area fertilised (ha),"169,713",,330,0,9993,Queensland
