Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
LMFCROPATOCOT_F,Fertiliser - Nitrogen-based fertiliser - Land applied to - Cotton - Weight applied (t),"89,466",0,489,0,9991,New South Wales and Australian Capital Territory
LMFCROPATOCOT_F,Fertiliser - Nitrogen-based fertiliser - Land applied to - Cotton - Weight applied (t),"61,052",,315,0,9993,Queensland
