Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
1910758,Broadacre crops - Total,6141750448,,5631385488,,1,New South Wales
1910758,Broadacre crops - Total,2607139455,,2355363923,,2,Victoria
1910758,Broadacre crops - Total,3614448687,,3463501891,,3,Queensland
1910758,Broadacre crops - Total,2510317181,,2335147759,,4,South Australia
1910758,Broadacre crops - Total,4933759291,,4595617314,,5,Western Australia
1910758,Broadacre crops - Total,77613419.32,,71192288.42,,6,Tasmania
1910758,Broadacre crops - Total,1449559.26,,1315340.95,,7,Northern Territory
1910758,Broadacre crops - Total,53965.99,,49240.91,,8,Australian Capital Territory
