Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3613658,Vegetables for human consumption - Capsicum (excluding chillies),4508.61,**,3775.69,**,103,Central West
3613658,Vegetables for human consumption - Capsicum (excluding chillies),5652.4,**,4733.54,**,107,Illawarra
3613658,Vegetables for human consumption - Capsicum (excluding chillies),111995.23,**,93789.09,**,108,Mid North Coast
3613658,Vegetables for human consumption - Capsicum (excluding chillies),1239540.67,*,1038038.82,*,109,Murray
3613658,Vegetables for human consumption - Capsicum (excluding chillies),303017.4,**,253758.37,**,112,Richmond - Tweed
3613658,Vegetables for human consumption - Capsicum (excluding chillies),151000.98,**,126454,**,114,Southern Highlands and Shoalhaven
3613658,Vegetables for human consumption - Capsicum (excluding chillies),292525.85,**,244972.35,**,115,Sydney - Baulkham Hills and Hawkesbury
3613658,Vegetables for human consumption - Capsicum (excluding chillies),96839.11,**,81096.78,**,124,Sydney - Outer West and Blue Mountains
3613658,Vegetables for human consumption - Capsicum (excluding chillies),75358.93,**,63108.46,**,127,Sydney - South West
3613658,Vegetables for human consumption - Capsicum (excluding chillies),14978678.35,,13042639.89,,205,Latrobe - Gippsland
3613658,Vegetables for human consumption - Capsicum (excluding chillies),848605.64,**,738920.86,**,211,Melbourne - Outer East
3613658,Vegetables for human consumption - Capsicum (excluding chillies),362510.33,*,315654.8,*,212,Melbourne - South East
3613658,Vegetables for human consumption - Capsicum (excluding chillies),2802476.32,**,2440247.97,**,215,North West
3613658,Vegetables for human consumption - Capsicum (excluding chillies),12103607.61,^,9920657.46,^,307,Darling Downs - Maranoa
3613658,Vegetables for human consumption - Capsicum (excluding chillies),,,,,310,Ipswich
3613658,Vegetables for human consumption - Capsicum (excluding chillies),,,,,312,Mackay - Isaac - Whitsunday
3613658,Vegetables for human consumption - Capsicum (excluding chillies),11175707.62,,9160109.18,,318,Townsville
3613658,Vegetables for human consumption - Capsicum (excluding chillies),,,,,319,Wide Bay
3613658,Vegetables for human consumption - Capsicum (excluding chillies),6948.35,**,5961.02,**,401,Adelaide - Central and Hills
3613658,Vegetables for human consumption - Capsicum (excluding chillies),21405919.23,^,18364233.55,^,402,Adelaide - North
3613658,Vegetables for human consumption - Capsicum (excluding chillies),3008735.6,**,2581207.69,**,405,Barossa - Yorke - Mid North
3613658,Vegetables for human consumption - Capsicum (excluding chillies),58791.09,*,50437.14,*,407,South Australia - South East
3613658,Vegetables for human consumption - Capsicum (excluding chillies),109632.57,^,92552.95,^,501,Bunbury
3613658,Vegetables for human consumption - Capsicum (excluding chillies),,,,,502,Mandurah
3613658,Vegetables for human consumption - Capsicum (excluding chillies),,,,,504,Perth - North East
3613658,Vegetables for human consumption - Capsicum (excluding chillies),,,,,505,Perth - North West
3613658,Vegetables for human consumption - Capsicum (excluding chillies),1953396.35,*,1649077.43,*,506,Perth - South East
3613658,Vegetables for human consumption - Capsicum (excluding chillies),,,,,509,Western Australia - Wheat Belt
3613658,Vegetables for human consumption - Capsicum (excluding chillies),6825906.73,*,5762501.16,*,511,Western Australia - Outback (South)
3613658,Vegetables for human consumption - Capsicum (excluding chillies),2841.61,*,2446.85,*,602,Launceston and North East
3613658,Vegetables for human consumption - Capsicum (excluding chillies),3147963.89,,2710644.72,,604,West and North West
3613658,Vegetables for human consumption - Capsicum (excluding chillies),,,,,701,Darwin
