Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3605858,Vegetables for human consumption - Mushrooms,9388812.53,**,7991545.75,**,101,Capital Region
3605858,Vegetables for human consumption - Mushrooms,684990.3,**,583048.31,**,104,Coffs Harbour - Grafton
3605858,Vegetables for human consumption - Mushrooms,4818054.54,**,4101019.5,**,106,Hunter Valley exc Newcastle
3605858,Vegetables for human consumption - Mushrooms,42388516.1,,36080150.14,,115,Sydney - Baulkham Hills and Hawkesbury
3605858,Vegetables for human consumption - Mushrooms,19295004.25,,16423473.01,,124,Sydney - Outer West and Blue Mountains
3605858,Vegetables for human consumption - Mushrooms,14609793.75,,12435527.37,,127,Sydney - South West
3605858,Vegetables for human consumption - Mushrooms,17545856.88,,15082243.95,,201,Ballarat
3605858,Vegetables for human consumption - Mushrooms,1742764.73,**,1498063.22,**,203,Geelong
3605858,Vegetables for human consumption - Mushrooms,5960942.78,*,5123967.08,*,204,Hume
3605858,Vegetables for human consumption - Mushrooms,113004918.2,^,97137903.01,^,209,Melbourne - North East
3605858,Vegetables for human consumption - Mushrooms,6089798.61,**,5234730.27,**,210,Melbourne - North West
3605858,Vegetables for human consumption - Mushrooms,12105694.56,**,10405934.56,**,215,North West
3605858,Vegetables for human consumption - Mushrooms,,,,,306,Cairns
3605858,Vegetables for human consumption - Mushrooms,8814434.5,,7535193.13,,307,Darling Downs - Maranoa
3605858,Vegetables for human consumption - Mushrooms,35748042.26,,30559918.77,,309,Gold Coast
3605858,Vegetables for human consumption - Mushrooms,20356206.3,,17401904.32,,311,Logan - Beaudesert
3605858,Vegetables for human consumption - Mushrooms,7427648.78,,6349672.01,,313,Moreton Bay - North
3605858,Vegetables for human consumption - Mushrooms,2300692.48,,1966792.33,,316,Sunshine Coast
3605858,Vegetables for human consumption - Mushrooms,2481134.72,*,2121046.93,*,319,Wide Bay
3605858,Vegetables for human consumption - Mushrooms,10996141.69,,9517706.57,,403,Adelaide - South
3605858,Vegetables for human consumption - Mushrooms,,,,,604,West and North West
