Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3601958,Vegetables for human consumption - Cabbages,4054.52,**,2760.47,**,101,Capital Region
3601958,Vegetables for human consumption - Cabbages,22606.05,**,15391.03,**,102,Central Coast
3601958,Vegetables for human consumption - Cabbages,4328201.39,,2946799.56,,103,Central West
3601958,Vegetables for human consumption - Cabbages,28719.58,**,19553.35,**,105,Far West and Orana
3601958,Vegetables for human consumption - Cabbages,3567.98,**,2429.21,**,107,Illawarra
3601958,Vegetables for human consumption - Cabbages,26864.08,**,18290.06,**,108,Mid North Coast
3601958,Vegetables for human consumption - Cabbages,88489.79,**,60247.12,**,109,Murray
3601958,Vegetables for human consumption - Cabbages,340978.63,**,232150.86,**,110,New England and North West
3601958,Vegetables for human consumption - Cabbages,100360.22,**,68328.95,**,112,Richmond - Tweed
3601958,Vegetables for human consumption - Cabbages,5351.96,**,3643.82,**,114,Southern Highlands and Shoalhaven
3601958,Vegetables for human consumption - Cabbages,3567126.98,**,2428631.95,**,115,Sydney - Baulkham Hills and Hawkesbury
3601958,Vegetables for human consumption - Cabbages,4534811.43,**,3087467.32,**,123,Sydney - Outer South West
3601958,Vegetables for human consumption - Cabbages,2355567.27,*,1603757.31,*,124,Sydney - Outer West and Blue Mountains
3601958,Vegetables for human consumption - Cabbages,632422.25,**,430576.45,**,127,Sydney - South West
3601958,Vegetables for human consumption - Cabbages,15648305.82,,11820315.21,,205,Latrobe - Gippsland
3601958,Vegetables for human consumption - Cabbages,2120131.52,*,1601491.13,*,212,Melbourne - South East
3601958,Vegetables for human consumption - Cabbages,7636393.69,*,5768329.27,*,213,Melbourne - West
3601958,Vegetables for human consumption - Cabbages,463017.51,**,349751.15,**,215,North West
3601958,Vegetables for human consumption - Cabbages,295727.35,,223384.6,,216,Shepparton
3601958,Vegetables for human consumption - Cabbages,,,,,306,Cairns
3601958,Vegetables for human consumption - Cabbages,,,,,307,Darling Downs - Maranoa
3601958,Vegetables for human consumption - Cabbages,,,,,310,Ipswich
3601958,Vegetables for human consumption - Cabbages,3634.38,**,2587,**,316,Sunshine Coast
3601958,Vegetables for human consumption - Cabbages,11491006.2,,8179457.19,,317,Toowoomba
3601958,Vegetables for human consumption - Cabbages,,,,,319,Wide Bay
3601958,Vegetables for human consumption - Cabbages,8440.6,**,7546.01,**,401,Adelaide - Central and Hills
3601958,Vegetables for human consumption - Cabbages,42666.68,,38144.57,,402,Adelaide - North
3601958,Vegetables for human consumption - Cabbages,128853.36,,115196.59,,405,Barossa - Yorke - Mid North
3601958,Vegetables for human consumption - Cabbages,87771.45,,78468.82,,407,South Australia - South East
3601958,Vegetables for human consumption - Cabbages,1414963.1,*,1013077.18,*,501,Bunbury
3601958,Vegetables for human consumption - Cabbages,,,,,505,Perth - North West
3601958,Vegetables for human consumption - Cabbages,,,,,506,Perth - South East
3601958,Vegetables for human consumption - Cabbages,3756851.32,,2689808.9,,509,Western Australia - Wheat Belt
3601958,Vegetables for human consumption - Cabbages,,,,,511,Western Australia - Outback (South)
3601958,Vegetables for human consumption - Cabbages,250287.12,,180170.19,,604,West and North West
