Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3630059,Vegetables for human consumption - Total,12230193.74,**,10394265.04,**,101,Capital Region
3630059,Vegetables for human consumption - Total,,,,,102,Central Coast
3630059,Vegetables for human consumption - Total,40380734.5,,33238142.66,,103,Central West
3630059,Vegetables for human consumption - Total,2389375.33,*,2015879.73,*,104,Coffs Harbour - Grafton
3630059,Vegetables for human consumption - Total,21235100.49,**,17855742.26,**,105,Far West and Orana
3630059,Vegetables for human consumption - Total,5691899.2,*,4829400.79,*,106,Hunter Valley exc Newcastle
3630059,Vegetables for human consumption - Total,,,,,107,Illawarra
3630059,Vegetables for human consumption - Total,13450411.51,**,11389169.06,**,108,Mid North Coast
3630059,Vegetables for human consumption - Total,68190120.49,^,60813426.24,^,109,Murray
3630059,Vegetables for human consumption - Total,,,,,110,New England and North West
3630059,Vegetables for human consumption - Total,10584238.75,*,8993174.07,*,112,Richmond - Tweed
3630059,Vegetables for human consumption - Total,61935089.73,,54231016.11,,113,Riverina
3630059,Vegetables for human consumption - Total,,,,,114,Southern Highlands and Shoalhaven
3630059,Vegetables for human consumption - Total,63430225.88,,53255246.83,,115,Sydney - Baulkham Hills and Hawkesbury
3630059,Vegetables for human consumption - Total,1362039.58,**,1161829.18,**,116,Sydney - Blacktown
3630059,Vegetables for human consumption - Total,12043224.29,*,9755290.45,*,123,Sydney - Outer South West
3630059,Vegetables for human consumption - Total,30318963.79,^,25486342.39,^,124,Sydney - Outer West and Blue Mountains
3630059,Vegetables for human consumption - Total,61531980.25,*,52418343.46,*,127,Sydney - South West
3630059,Vegetables for human consumption - Total,77206607.36,^,69715957.06,^,201,Ballarat
3630059,Vegetables for human consumption - Total,4004102.42,*,3905309.22,*,202,Bendigo
3630059,Vegetables for human consumption - Total,16483455.89,*,13905203.42,*,203,Geelong
3630059,Vegetables for human consumption - Total,19162708.7,*,16240722.14,*,204,Hume
3630059,Vegetables for human consumption - Total,223644747.2,,184630846.6,,205,Latrobe - Gippsland
3630059,Vegetables for human consumption - Total,3371200.97,**,2867665.18,**,208,Melbourne - Inner South
3630059,Vegetables for human consumption - Total,113059971.5,^,97184698.29,^,209,Melbourne - North East
3630059,Vegetables for human consumption - Total,6089798.61,**,5234730.27,**,210,Melbourne - North West
3630059,Vegetables for human consumption - Total,18563705.62,**,16037315.78,**,211,Melbourne - Outer East
3630059,Vegetables for human consumption - Total,186486700.3,,158636526.8,,212,Melbourne - South East
3630059,Vegetables for human consumption - Total,72679898.01,^,59403685.34,^,213,Melbourne - West
3630059,Vegetables for human consumption - Total,54454004.21,^,45674497.49,^,214,Mornington Peninsula
3630059,Vegetables for human consumption - Total,78158505.74,^,66093028.38,^,215,North West
3630059,Vegetables for human consumption - Total,185780611.3,^,157629014.2,^,216,Shepparton
3630059,Vegetables for human consumption - Total,8716358.02,^,7874038.01,^,217,Warrnambool and South West
3630059,Vegetables for human consumption - Total,,,,,301,Brisbane - East
3630059,Vegetables for human consumption - Total,,,,,303,Brisbane - South
3630059,Vegetables for human consumption - Total,,,,,306,Cairns
3630059,Vegetables for human consumption - Total,131285175.7,,109448613.4,,307,Darling Downs - Maranoa
3630059,Vegetables for human consumption - Total,32461523.01,*,27554939.25,*,308,Central Queensland
3630059,Vegetables for human consumption - Total,36086644.75,,30847341.14,,309,Gold Coast
3630059,Vegetables for human consumption - Total,264330062.8,,212158397.8,,310,Ipswich
3630059,Vegetables for human consumption - Total,24792514.41,,21154971.64,,311,Logan - Beaudesert
3630059,Vegetables for human consumption - Total,169636909,,140674045.9,,312,Mackay - Isaac - Whitsunday
3630059,Vegetables for human consumption - Total,8450925.55,,7215149.64,,313,Moreton Bay - North
3630059,Vegetables for human consumption - Total,14816024.93,^,11583238.57,*,315,Queensland - Outback
3630059,Vegetables for human consumption - Total,5102844.07,*,4324254.19,*,316,Sunshine Coast
3630059,Vegetables for human consumption - Total,214707286.9,,168239799.3,,317,Toowoomba
3630059,Vegetables for human consumption - Total,85942860.15,,70320549.55,,318,Townsville
3630059,Vegetables for human consumption - Total,239100717.3,,201999568.6,,319,Wide Bay
3630059,Vegetables for human consumption - Total,26569418.94,*,23856392.51,*,401,Adelaide - Central and Hills
3630059,Vegetables for human consumption - Total,142755027.5,^,121351084.1,^,402,Adelaide - North
3630059,Vegetables for human consumption - Total,10996141.69,,9517706.57,,403,Adelaide - South
3630059,Vegetables for human consumption - Total,64361.2,**,54707.02,**,404,Adelaide - West
3630059,Vegetables for human consumption - Total,37382945.46,,32079121.75,,405,Barossa - Yorke - Mid North
3630059,Vegetables for human consumption - Total,413278157.5,,356520908.7,,407,South Australia - South East
3630059,Vegetables for human consumption - Total,152572451.7,,126313475.2,,501,Bunbury
3630059,Vegetables for human consumption - Total,,,,,502,Mandurah
3630059,Vegetables for human consumption - Total,,,,,504,Perth - North East
3630059,Vegetables for human consumption - Total,22405121.67,^,18801755.19,^,505,Perth - North West
3630059,Vegetables for human consumption - Total,,,,,506,Perth - South East
3630059,Vegetables for human consumption - Total,67679142.27,,52881362.26,,509,Western Australia - Wheat Belt
3630059,Vegetables for human consumption - Total,30502198.84,^,24754635.89,^,510,Western Australia - Outback (North)
3630059,Vegetables for human consumption - Total,30608256.27,^,24997716.27,^,511,Western Australia - Outback (South)
3630059,Vegetables for human consumption - Total,9954406.96,^,8753206.11,^,601,Hobart
3630059,Vegetables for human consumption - Total,113765402.6,,106070355.5,,602,Launceston and North East
3630059,Vegetables for human consumption - Total,4671997.92,*,4143652.44,*,603,South East
3630059,Vegetables for human consumption - Total,122269245.8,,110554756,,604,West and North West
3630059,Vegetables for human consumption - Total,7756943.47,^,6393560.66,^,701,Darwin
3630059,Vegetables for human consumption - Total,32704526.49,,27701247.14,,702,Northern Territory - Outback
