Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3607158,Vegetables for human consumption - Pumpkins,,,,,101,Capital Region
3607158,Vegetables for human consumption - Pumpkins,857012.32,,572979.36,,103,Central West
3607158,Vegetables for human consumption - Pumpkins,,,,,104,Coffs Harbour - Grafton
3607158,Vegetables for human consumption - Pumpkins,218962.71,*,146393.59,*,106,Hunter Valley exc Newcastle
3607158,Vegetables for human consumption - Pumpkins,,,,,107,Illawarra
3607158,Vegetables for human consumption - Pumpkins,2232913.73,*,1492876.42,*,109,Murray
3607158,Vegetables for human consumption - Pumpkins,40043.68,*,26772.31,*,110,New England and North West
3607158,Vegetables for human consumption - Pumpkins,,,,,112,Richmond - Tweed
3607158,Vegetables for human consumption - Pumpkins,,,,,113,Riverina
3607158,Vegetables for human consumption - Pumpkins,1840.46,**,1230.49,**,114,Southern Highlands and Shoalhaven
3607158,Vegetables for human consumption - Pumpkins,1203855.66,*,804871.1,*,115,Sydney - Baulkham Hills and Hawkesbury
3607158,Vegetables for human consumption - Pumpkins,53009.89,*,35441.23,*,123,Sydney - Outer South West
3607158,Vegetables for human consumption - Pumpkins,610546.55,**,408197.83,**,124,Sydney - Outer West and Blue Mountains
3607158,Vegetables for human consumption - Pumpkins,3739.26,**,2499.99,**,127,Sydney - South West
3607158,Vegetables for human consumption - Pumpkins,1064.73,*,851.78,*,202,Bendigo
3607158,Vegetables for human consumption - Pumpkins,194442.71,*,155553.09,*,204,Hume
3607158,Vegetables for human consumption - Pumpkins,358646.17,,286914.95,,205,Latrobe - Gippsland
3607158,Vegetables for human consumption - Pumpkins,43973.85,*,35178.84,*,212,Melbourne - South East
3607158,Vegetables for human consumption - Pumpkins,454729.28,**,363780.91,**,213,Melbourne - West
3607158,Vegetables for human consumption - Pumpkins,1100212.5,^,880163.91,^,215,North West
3607158,Vegetables for human consumption - Pumpkins,328181.39,,262543.3,,216,Shepparton
3607158,Vegetables for human consumption - Pumpkins,1507879.16,**,1009675.29,**,301,Brisbane - East
3607158,Vegetables for human consumption - Pumpkins,2387090.73,*,1598395.01,*,306,Cairns
3607158,Vegetables for human consumption - Pumpkins,2618225.46,*,1753162.73,*,307,Darling Downs - Maranoa
3607158,Vegetables for human consumption - Pumpkins,61596.14,**,41244.75,**,308,Central Queensland
3607158,Vegetables for human consumption - Pumpkins,2113.89,**,1415.46,**,309,Gold Coast
3607158,Vegetables for human consumption - Pumpkins,10498603.59,^,7029860.82,^,310,Ipswich
3607158,Vegetables for human consumption - Pumpkins,382840.01,**,256349.52,**,311,Logan - Beaudesert
3607158,Vegetables for human consumption - Pumpkins,3652434.29,,2445668.56,,312,Mackay - Isaac - Whitsunday
3607158,Vegetables for human consumption - Pumpkins,5039710.91,*,3374588.44,*,315,Queensland - Outback
3607158,Vegetables for human consumption - Pumpkins,55240.66,**,36989.12,**,316,Sunshine Coast
3607158,Vegetables for human consumption - Pumpkins,4352247.06,^,2914262.91,^,317,Toowoomba
3607158,Vegetables for human consumption - Pumpkins,6987088.23,,4678551.52,,318,Townsville
3607158,Vegetables for human consumption - Pumpkins,2574879.38,**,1724138.22,**,319,Wide Bay
3607158,Vegetables for human consumption - Pumpkins,5437.34,**,4187.5,**,401,Adelaide - Central and Hills
3607158,Vegetables for human consumption - Pumpkins,602.07,,463.68,,405,Barossa - Yorke - Mid North
3607158,Vegetables for human consumption - Pumpkins,1418086.19,^,1092121.39,^,407,South Australia - South East
3607158,Vegetables for human consumption - Pumpkins,1055926.29,*,738927.68,*,501,Bunbury
3607158,Vegetables for human consumption - Pumpkins,5265.13,**,3684.49,**,502,Mandurah
3607158,Vegetables for human consumption - Pumpkins,265719.26,*,185947.94,*,509,Western Australia - Wheat Belt
3607158,Vegetables for human consumption - Pumpkins,9473241.79,^,6629289.05,^,510,Western Australia - Outback (North)
3607158,Vegetables for human consumption - Pumpkins,1568378.67,*,1097537.23,*,511,Western Australia - Outback (South)
3607158,Vegetables for human consumption - Pumpkins,100043.7,,66361.98,,602,Launceston and North East
3607158,Vegetables for human consumption - Pumpkins,249298.51,**,165367.16,**,604,West and North West
3607158,Vegetables for human consumption - Pumpkins,,,,,701,Darwin
3607158,Vegetables for human consumption - Pumpkins,,,,,702,Northern Territory - Outback
