Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,12475656.57,^,10871884.75,^,1,New South Wales
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,18769159,^,16269321.68,^,2,Victoria
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,4157057.78,,3781441.78,,3,Queensland
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,868906.31,^,772016.46,^,4,South Australia
4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,9649679,^,8632773.69,^,5,Western Australia
