Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
4200758,Fruit and nuts - Citrus fruit - Oranges,205780679,,165218355.5,,1,New South Wales
4200758,Fruit and nuts - Citrus fruit - Oranges,42527552.84,,34263520.82,,2,Victoria
4200758,Fruit and nuts - Citrus fruit - Oranges,4745793.97,^,3867967.78,^,3,Queensland
4200758,Fruit and nuts - Citrus fruit - Oranges,163139113.5,,134606467.9,,4,South Australia
4200758,Fruit and nuts - Citrus fruit - Oranges,15704848.11,,12985178.66,,5,Western Australia
