Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,50329427.94,^,47786494.37,^,Broadacre crops,Canola,101,Capital Region,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,136588276.7,,129687047.5,,Broadacre crops,Canola,103,Central West,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,51982317.51,^,49355870.41,^,Broadacre crops,Canola,105,Far West and Orana,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,1554801.54,*,1476243.98,*,Broadacre crops,Canola,106,Hunter Valley excluding Newcastle,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,181542882.8,,172370287.2,,Broadacre crops,Canola,109,Murray,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,41972860.74,^,39852149.25,^,Broadacre crops,Canola,110,New England and North West,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,217759275.7,,206756818.6,,Broadacre crops,Canola,113,Riverina,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,347275.74,**,329729.37,**,Broadacre crops,Canola,114,Southern Highlands and Shoalhaven,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,352939.24,,335106.71,,Broadacre crops,Canola,127,Sydney - South West,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,63178437.81,^,60242798.6,^,Broadacre crops,Canola,201,Ballarat,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,28524177.68,^,27198777.8,^,Broadacre crops,Canola,202,Bendigo,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,12020958.88,*,11462394.93,*,Broadacre crops,Canola,203,Geelong,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,20172655.2,*,19235315.82,*,Broadacre crops,Canola,204,Hume,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,2617940.64,*,2496295.83,*,Broadacre crops,Canola,205,Latrobe - Gippsland,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,1415239.44,**,1349479.15,**,Broadacre crops,Canola,210,Melbourne - North West,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,1268291.09,^,1209358.88,^,Broadacre crops,Canola,213,Melbourne - West,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,146484931.1,^,139678385.7,^,Broadacre crops,Canola,215,North West,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,31160577.14,^,29712674.74,^,Broadacre crops,Canola,216,Shepparton,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,34731515.12,^,33117686.08,^,Broadacre crops,Canola,217,Warrnambool and South West,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,15727.43,*,14823.67,*,Broadacre crops,Canola,310,Ipswich,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,105346.46,**,102119.99,**,Broadacre crops,Canola,402,Adelaide - North,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,52966819.87,^,51344595.37,^,Broadacre crops,Canola,405,Barossa - Yorke - Mid North,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,93866673.05,,90991801.25,,Broadacre crops,Canola,406,South Australia - Outback,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,61386634.14,^,59506534.45,^,Broadacre crops,Canola,407,South Australia - South East,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,4953181.23,*,4781478.49,*,Broadacre crops,Canola,501,Bunbury,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,738706621,,713099250.6,,Broadacre crops,Canola,509,Western Australia - Wheat Belt,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,548864.88,,529838.4,,Broadacre crops,Canola,510,Western Australia - Outback (North),,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,433799255,,418761541.9,,Broadacre crops,Canola,511,Western Australia - Outback (South),,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,1618291.97,^,1574050.29,^,Broadacre crops,Canola,602,Launceston and North East,,,
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,96712.17,*,94068.21,*,Broadacre crops,Canola,604,West and North West,,,
