Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
1901916,Broadacre crops - Non-cereal crops - Other pulses,2771333.26,*,2627875.81,*,Broadacre crops,Other pulses,216,Shepparton,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,8333840.26,*,7902440.86,*,Broadacre crops,Other pulses,217,Warrnambool and South West,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,260101.8,*,251008.01,*,Broadacre crops,Other pulses,306,Cairns,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,490935971,,473771651.7,,Broadacre crops,Other pulses,307,Darling Downs - Maranoa,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,158467443.1,,152927034.7,,Broadacre crops,Other pulses,308,Central Queensland,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,2445746.51,**,2360237.25,**,Broadacre crops,Other pulses,310,Ipswich,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,73793824.58,^,71213812.43,^,Broadacre crops,Other pulses,312,Mackay - Isaac - Whitsunday,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,2529089.89,*,2440666.73,*,Broadacre crops,Other pulses,315,Queensland - Outback,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,10896679.61,**,10515705.11,**,Broadacre crops,Other pulses,317,Toowoomba,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,1165009.39,*,1124277.82,*,Broadacre crops,Other pulses,318,Townsville,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,3524605.44,^,3401376.63,^,Broadacre crops,Other pulses,319,Wide Bay,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,71316.53,*,68729.43,*,Broadacre crops,Other pulses,401,Adelaide - Central and Hills,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,1416301.29,^,1364923.12,^,Broadacre crops,Other pulses,402,Adelaide - North,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,180974.46,**,174409.38,**,Broadacre crops,Other pulses,403,Adelaide - South,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,332404144,,320345752.5,,Broadacre crops,Other pulses,405,Barossa - Yorke - Mid North,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,67485081.58,,65036972.7,,Broadacre crops,Other pulses,406,South Australia - Outback,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,94474964.44,^,91047762.54,^,Broadacre crops,Other pulses,407,South Australia - South East,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,91555879.53,,85289940.68,,Broadacre crops,Other pulses,509,Western Australia - Wheat Belt,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,338267.63,^,315117.13,^,Broadacre crops,Other pulses,510,Western Australia - Outback (North),,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,129131126.2,^,120293597.2,^,Broadacre crops,Other pulses,511,Western Australia - Outback (South),,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,,,np,,Broadacre crops,Other pulses,602,Launceston and North East,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,,,np,,Broadacre crops,Other pulses,603,South East,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,150367.02,^,146374,^,Broadacre crops,Other pulses,604,West and North West,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,168522.79,^,162630.82,^,Broadacre crops,Other pulses,702,Northern Territory - Outback,,,
1901916,Broadacre crops - Non-cereal crops - Other pulses,,,np,,Broadacre crops,Other pulses,801,Australian Capital Territory,,,
