Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),185270.68,**,155773.49,**,101,Central Tablelands
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),2653.39,**,2230.94,**,103,Greater Sydney
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),135322.18,**,113777.36,**,110,Riverina
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),445.55,**,374.62,**,111,South East NSW
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),8075.14,**,7118.78,**,201,Corangamite
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),185.6,*,163.62,*,202,East Gippsland
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),69016090.94,^,60842334.1,^,204,Goulburn Broken
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),138042.21,^,121693.51,^,206,North Central
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),40461.75,*,35669.75,*,207,North East
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),2797876.86,^,2466516.96,^,208,Port Phillip and Western Port
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),609.4,*,537.22,*,209,West Gippsland
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),296107.76,^,249777.83,^,309,Queensland Murray Darling Basin
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),10021944.91,^,8628971.13,^,401,Adelaide and Mount Lofty Ranges
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),346.27,,298.14,,405,Northern and Yorke
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),196877.83,^,169513.32,^,407,South Australian Murray Darling Basin
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),46190.76,^,39770.59,^,408,South East
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),1618353.97,*,1398795.93,*,503,Perth
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),218.71,*,189.04,*,505,South Coast
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),5582377.03,,4825029.86,,506,South West
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),261838.72,^,224336.16,^,601,Cradle Coast
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),888120.84,*,760917.31,*,602,North
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),122566.48,**,105011.57,**,603,South
