Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4202258,Fruit and nuts - Pome fruit - Apples,15650369.12,^,13223340.24,^,101,Central Tablelands
4202258,Fruit and nuts - Pome fruit - Apples,720497.12,**,608763.82,**,102,Central West
4202258,Fruit and nuts - Pome fruit - Apples,1138963.22,**,962335.02,**,103,Greater Sydney
4202258,Fruit and nuts - Pome fruit - Apples,1226812.81,**,1036561.06,**,105,Murray
4202258,Fruit and nuts - Pome fruit - Apples,25710936.73,^,21723734.54,^,110,Riverina
4202258,Fruit and nuts - Pome fruit - Apples,84487.92,**,71385.7,**,111,South East NSW
4202258,Fruit and nuts - Pome fruit - Apples,24746.41,**,21290.5,**,201,Corangamite
4202258,Fruit and nuts - Pome fruit - Apples,522849.7,*,449832.23,*,202,East Gippsland
4202258,Fruit and nuts - Pome fruit - Apples,160906617.8,,138435542,,204,Goulburn Broken
4202258,Fruit and nuts - Pome fruit - Apples,14765635.69,^,12703571.84,^,206,North Central
4202258,Fruit and nuts - Pome fruit - Apples,4976518.56,^,4281533.31,^,207,North East
4202258,Fruit and nuts - Pome fruit - Apples,47687920.7,,41028164.28,,208,Port Phillip and Western Port
4202258,Fruit and nuts - Pome fruit - Apples,289807.71,**,249335.22,**,209,West Gippsland
4202258,Fruit and nuts - Pome fruit - Apples,50637184.09,,42911822.73,,309,Queensland Murray Darling Basin
4202258,Fruit and nuts - Pome fruit - Apples,51975260.68,^,44358694.66,^,401,Adelaide and Mount Lofty Ranges
4202258,Fruit and nuts - Pome fruit - Apples,3103.96,,2649.1,,405,Northern and Yorke
4202258,Fruit and nuts - Pome fruit - Apples,12590940.99,,10745837.53,,407,South Australian Murray Darling Basin
4202258,Fruit and nuts - Pome fruit - Apples,10223599.74,^,8725411.53,^,408,South East
4202258,Fruit and nuts - Pome fruit - Apples,3085749.25,*,2604107.46,*,503,Perth
4202258,Fruit and nuts - Pome fruit - Apples,1883.02,*,1589.11,*,505,South Coast
4202258,Fruit and nuts - Pome fruit - Apples,44358110.07,,37434436.83,,506,South West
4202258,Fruit and nuts - Pome fruit - Apples,7711347.26,,6398476.31,,601,Cradle Coast
4202258,Fruit and nuts - Pome fruit - Apples,10487782.83,*,8702218.65,*,602,North
4202258,Fruit and nuts - Pome fruit - Apples,26032786.13,*,21600656.76,*,603,South
