Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4302258,Fruit and nuts - Other fruit - Strawberries,22893.1,**,19524.3,**,101,Capital Region
4302258,Fruit and nuts - Other fruit - Strawberries,22570.44,**,19249.12,**,103,Central West
4302258,Fruit and nuts - Other fruit - Strawberries,22575.53,**,19253.47,**,104,Coffs Harbour - Grafton
4302258,Fruit and nuts - Other fruit - Strawberries,351552.27,**,299820.18,**,110,New England and North West
4302258,Fruit and nuts - Other fruit - Strawberries,15402.81,**,13136.24,**,112,Richmond - Tweed
4302258,Fruit and nuts - Other fruit - Strawberries,36522.44,**,31148.04,**,114,Southern Highlands and Shoalhaven
4302258,Fruit and nuts - Other fruit - Strawberries,229090.58,**,195379.14,**,127,Sydney - South West
4302258,Fruit and nuts - Other fruit - Strawberries,536107.8,**,460958.62,**,201,Ballarat
4302258,Fruit and nuts - Other fruit - Strawberries,243824.7,**,209646.45,**,203,Geelong
4302258,Fruit and nuts - Other fruit - Strawberries,353071.74,*,303579.73,*,204,Hume
4302258,Fruit and nuts - Other fruit - Strawberries,4341.02,**,3732.51,**,205,Latrobe - Gippsland
4302258,Fruit and nuts - Other fruit - Strawberries,2203176.83,*,1894345.41,*,209,Melbourne - North East
4302258,Fruit and nuts - Other fruit - Strawberries,40808843.26,^,35088443.24,^,211,Melbourne - Outer East
4302258,Fruit and nuts - Other fruit - Strawberries,17276446.53,,14854711.99,,214,Mornington Peninsula
4302258,Fruit and nuts - Other fruit - Strawberries,131101.9,*,112724.62,*,216,Shepparton
4302258,Fruit and nuts - Other fruit - Strawberries,828630.87,**,712477.13,**,217,Warrnambool and South West
4302258,Fruit and nuts - Other fruit - Strawberries,652427.81,**,557756.34,**,306,Cairns
4302258,Fruit and nuts - Other fruit - Strawberries,10904557.4,^,9322235.9,^,307,Darling Downs - Maranoa
4302258,Fruit and nuts - Other fruit - Strawberries,20847.12,**,17822.07,**,308,Central Queensland
4302258,Fruit and nuts - Other fruit - Strawberries,8640.42,**,7386.64,**,309,Gold Coast
4302258,Fruit and nuts - Other fruit - Strawberries,82948.06,**,70911.76,**,310,Ipswich
4302258,Fruit and nuts - Other fruit - Strawberries,134344.75,*,114850.46,*,312,Mackay - Isaac - Whitsunday
4302258,Fruit and nuts - Other fruit - Strawberries,116450173.3,^,99552503.33,^,313,Moreton Bay - North
4302258,Fruit and nuts - Other fruit - Strawberries,35339994.95,^,30211934.13,^,316,Sunshine Coast
4302258,Fruit and nuts - Other fruit - Strawberries,30352067.23,*,25947786.84,*,319,Wide Bay
4302258,Fruit and nuts - Other fruit - Strawberries,12391241.96,,10729620.43,,401,Adelaide - Central and Hills
4302258,Fruit and nuts - Other fruit - Strawberries,6571540.85,,5690320.57,,407,South Australia - South East
4302258,Fruit and nuts - Other fruit - Strawberries,17777777.29,*,16969705.39,*,504,Perth - North East
4302258,Fruit and nuts - Other fruit - Strawberries,15753040.4,**,15037000.97,**,505,Perth - North West
4302258,Fruit and nuts - Other fruit - Strawberries,5392634.79,*,5147517.72,*,509,Western Australia - Wheat Belt
4302258,Fruit and nuts - Other fruit - Strawberries,33060.29,**,28525.96,**,601,Hobart
4302258,Fruit and nuts - Other fruit - Strawberries,20978153.53,*,18100930.08,*,602,Launceston and North East
4302258,Fruit and nuts - Other fruit - Strawberries,5030913.36,**,4340906.88,**,603,South East
4302258,Fruit and nuts - Other fruit - Strawberries,7565843.72,,6528163.12,,604,West and North West
