Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,419056.39,**,407820.07,**,101,Capital Region
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,247569.87,**,240931.69,**,102,Central Coast
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,130611428.5,^,127109296.2,^,104,Coffs Harbour - Grafton
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,10231577.29,**,9957234.24,**,108,Mid North Coast
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,2468726.5,**,2402531.63,**,109,Murray
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,14733545.37,**,14338489.39,**,112,Richmond - Tweed
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,2058474.88,,2003280.24,,113,Riverina
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1129868.8,**,1099573.21,**,114,Southern Highlands and Shoalhaven
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,487230.65,**,474166.35,**,115,Sydney - Baulkham Hills and Hawkesbury
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1411148.25,**,1373310.61,**,123,Sydney - Outer South West
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,990279.47,**,963726.75,**,127,Sydney - South West
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,172155.53,*,166259.7,*,201,Ballarat
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,7089647.86,^,6846847.71,^,204,Hume
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,826815.05,*,798499,*,205,Latrobe - Gippsland
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1137888.5,**,1098919.07,**,209,Melbourne - North East
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,10897970.16,*,10524745.87,*,211,Melbourne - Outer East
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,3463782,**,3345157.38,**,212,Melbourne - South East
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,3060135.37,,2955334.49,,214,Mornington Peninsula
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,2826248.53,**,2729457.61,**,215,North West
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,13950110.52,*,13472359.15,*,216,Shepparton
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1172319.91,**,1132171.31,**,217,Warrnambool and South West
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,11100782.52,^,7803259.04,^,306,Cairns
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1560370.48,*,1096857.36,*,307,Darling Downs - Maranoa
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,68389.01,*,48073.83,*,308,Central Queensland
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,246741.27,**,173445.97,**,309,Gold Coast
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,685397.06,^,481797.64,^,313,Moreton Bay - North
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,5651697.99,^,3972842.75,^,315,Queensland - Outback
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1848996.62,**,1299746.17,**,316,Sunshine Coast
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,281990.02,**,198223.97,**,317,Toowoomba
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,196989.86,*,138473.38,*,318,Townsville
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,18757337.78,^,13185409.7,^,319,Wide Bay
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,527333.02,**,508975.91,**,401,Adelaide - Central and Hills
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,256940.71,,247996.29,,405,Barossa - Yorke - Mid North
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,5103551.85,**,4925891,**,407,South Australia - South East
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1083647.61,^,1027222.07,^,501,Bunbury
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,97501.48,*,92424.57,*,506,Perth - South East
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,2167296.44,*,2054445.29,*,509,Western Australia - Wheat Belt
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,873265.06,^,827794.15,^,510,Western Australia - Outback (North)
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,12615956.31,^,12414905.58,^,602,Launceston and North East
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,13216753.56,*,13006128.38,*,603,South East
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,11285983.46,,11106127.47,,604,West and North West
4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,44928.01,*,37308.56,*,702,Northern Territory - Outback
