Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4304658,Fruit and nuts - Other fruit - Bananas,2382884.58,*,2123603.18,*,104,Coffs Harbour - Grafton
4304658,Fruit and nuts - Other fruit - Bananas,397734.15,**,354456.74,**,108,Mid North Coast
4304658,Fruit and nuts - Other fruit - Bananas,1307286.37,*,1165040.69,*,112,Richmond - Tweed
4304658,Fruit and nuts - Other fruit - Bananas,462718040.7,^,411765945.5,^,306,Cairns
4304658,Fruit and nuts - Other fruit - Bananas,134985.47,*,120121.58,*,309,Gold Coast
4304658,Fruit and nuts - Other fruit - Bananas,54331.34,*,48348.66,*,312,Mackay - Isaac - Whitsunday
4304658,Fruit and nuts - Other fruit - Bananas,134448.72,*,119643.93,*,313,Moreton Bay - North
4304658,Fruit and nuts - Other fruit - Bananas,8644342.39,,7692472.53,,315,Queensland - Outback
4304658,Fruit and nuts - Other fruit - Bananas,32479.51,,28903.03,,318,Townsville
4304658,Fruit and nuts - Other fruit - Bananas,293085.49,*,260812.44,*,319,Wide Bay
4304658,Fruit and nuts - Other fruit - Bananas,5596916.06,,5136460.79,,510,Western Australia - Outback (North)
4304658,Fruit and nuts - Other fruit - Bananas,5004082.77,*,4592399.58,*,511,Western Australia - Outback (South)
4304658,Fruit and nuts - Other fruit - Bananas,806790.92,,717951.31,,701,Darwin
4304658,Fruit and nuts - Other fruit - Bananas,51872.93,*,46160.95,*,702,Northern Territory - Outback
