Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,14,,101,Central Tablelands
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,14,,102,Central West
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,107,,103,Greater Sydney
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,,0,104,Hunter
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),55,0,,0,105,Murray
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,55,,106,North Coast
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"2,113",,14,,108,North West NSW
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,10,,109,Northern Tablelands
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),22,,13,,111,South East NSW
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"6,011",0,92,,112,Western
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,,0,201,Corangamite
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,,0,202,East Gippsland
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"8,303",,45,,203,Glenelg Hopkins
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"1,874",,30,,204,Goulburn Broken
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"11,460",0,131,,205,Mallee
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"1,572",0,40,,206,North Central
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,11,,207,North East
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"1,980",,69,,208,Port Phillip and Western Port
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,23,,209,West Gippsland
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,,0,210,Wimmera
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"3,509",,130,,301,Burnett Mary
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"1,969",,,0,303,Condamine
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,,0,304,Cooperative Management Area
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"8,080",0,21,,306,Fitzroy Basin
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"4,939",,69,,307,North Queensland Dry Tropics
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,53,,308,Northern Gulf
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"2,491",,52,,309,Queensland Murray Darling Basin
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"1,939",,27,,310,Reef Catchments
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"2,516",0,169,,311,South East Queensland
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"9,933",,162,,314,Terrain NRM
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,135,,401,Adelaide and Mount Lofty Ranges
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,,0,404,Kangaroo Island
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"14,841",0,303,,407,South Australian Murray Darling Basin
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"3,521",,,0,408,South East
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"6,317",0,37,,501,Northern Agricultural
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"5,689",,14,,502,Peel-Harvey
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),469,,70,,503,Perth
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),382,,50,,504,Rangelands
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"6,431",0,10,,505,South Coast
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"8,913",,69,,506,South West
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"1,117",,23,,601,Cradle Coast
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),"1,127",,14,,602,North
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),209,,21,,603,South
AGFERTTYPEAHAPTN_F,Fertiliser - Fertiliser use - Potassium nitrate - Area applied to (ha),np,0,60,0,701,Northern Territory
