Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"2,817",,169,,101,Central Tablelands
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"12,456",,386,,102,Central West
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),97,,82,,103,Greater Sydney
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"2,054",,177,,104,Hunter
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"14,385",,235,,105,Murray
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"2,360",,266,,106,North Coast
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"29,711",,379,,108,North West NSW
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"2,837",,156,,109,Northern Tablelands
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"2,242",,237,,111,South East NSW
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),448,,40,,112,Western
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"3,898",,188,,201,Corangamite
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),404,,37,,202,East Gippsland
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"11,858",,307,,203,Glenelg Hopkins
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"4,295",,264,,204,Goulburn Broken
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"5,087",,140,,205,Mallee
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"10,507",,298,,206,North Central
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),628,,49,,207,North East
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"2,294",,150,,208,Port Phillip and Western Port
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"7,141",,340,,209,West Gippsland
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"8,471",,153,,210,Wimmera
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"3,582",,259,,301,Burnett Mary
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),np,0,,0,302,Cape York
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"13,093",,326,0,303,Condamine
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),np,0,,0,305,Desert Channels
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"3,875",,112,,306,Fitzroy Basin
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"3,415",,102,,307,North Queensland Dry Tropics
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),332,,13,,308,Northern Gulf
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"10,524",,126,,309,Queensland Murray Darling Basin
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"3,748",,98,,310,Reef Catchments
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),833,,119,,311,South East Queensland
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),np,0,,0,313,Southern Gulf
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"1,881",,155,,314,Terrain NRM
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"1,693",,127,,401,Adelaide and Mount Lofty Ranges
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"8,237",,62,,403,Eyre Peninsula
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),np,0,,0,404,Kangaroo Island
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"13,779",,203,,405,Northern and Yorke
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"4,492",,142,,407,South Australian Murray Darling Basin
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"5,258",,118,,408,South East
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"15,492",,196,,501,Northern Agricultural
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"2,135",,44,,502,Peel-Harvey
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),86,,45,,503,Perth
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),830,,20,,504,Rangelands
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"4,626",,100,,505,South Coast
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"6,325",,175,,506,South West
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"2,193",,119,,601,Cradle Coast
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),"1,734",0,77,,602,North
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),94,,37,,603,South
LMSLFERTATOURE_F,Fertiliser - Urea slow release fertiliser - Weight applied (t),275,0,20,,701,Northern Territory
